question,answer
What is the difference between a 15-year and 30-year mortgage?,"Let's think through this: Step 1: A 30-year mortgage spreads payments over 30 years, resulting in lower monthly payments but much more total interest paid. A 15-year mortgage has higher monthly payments but a lower interest rate and far less total interest paid. Step 2: Example: $400,000 loan. At 7% APR for 30 years: $2,661/month, $558,036 total interest. At 6.5% APR for 15 years: $3,486/month, $227,480 total interest. The 15-year saves over $330,000 in interest but requires $825 more per month. Step 3: The 30-year's lower payment provides cash flow flexibility — you can make extra payments when finances allow without the obligation of the higher fixed payment. Step 4: The 15-year forces equity building and is mathematically superior, but only if the higher payment fits comfortably in your budget. Therefore, choose the 15-year if you can comfortably afford the higher payment; choose the 30-year for payment flexibility and invest the payment difference in the market if disciplined enough to actually do so."
What is refinancing a mortgage?,"Refinancing a mortgage means replacing your existing mortgage with a new one, typically to secure a lower interest rate, reduce monthly payments, change loan terms, or access home equity. Rate-and-term refinancing changes your interest rate or loan term without increasing the principal. Cash-out refinancing takes a new larger mortgage, giving you the difference in cash (accessing home equity). When refinancing makes sense: when new rate is at least 0.5–1% lower than current rate, and you'll stay in the home long enough to recoup closing costs (typically 2–5% of loan amount). Break-even calculation: closing costs / monthly savings = months to break even. If break-even is 24 months and you'll stay 10 years, refinancing saves money. Rates must be lower than your current rate — never extend your loan term without running total cost numbers."
What is an FHA loan?,"An FHA loan is a mortgage insured by the Federal Housing Administration (FHA), designed to help people with lower credit scores or smaller down payments buy homes. Key features: minimum down payment of 3.5% with credit score of 580+, or 10% down with credit score 500–579. More lenient debt-to-income ratio requirements than conventional loans. FHA loans require both upfront mortgage insurance premium (1.75% of loan amount, financed into the loan) and annual mortgage insurance premium (0.55–1.05% of loan amount per year). Unlike conventional PMI, FHA mortgage insurance typically lasts the life of the loan if you put less than 10% down — which can make FHA loans more expensive long-term than conventional loans once your equity exceeds 20%. Best for: first-time buyers with less-than-perfect credit or limited savings."
What is a VA loan?,"A VA loan is a mortgage guaranteed by the US Department of Veterans Affairs, available to eligible active duty service members, veterans, and surviving spouses. Key benefits: no down payment required, no private mortgage insurance (PMI), competitive interest rates (typically lower than conventional), and more flexible qualification requirements. VA loans do have a funding fee (1.25–3.3% of the loan amount, financed or paid upfront) in lieu of PMI, which goes to fund the program. This fee can be waived for veterans with service-connected disabilities. VA loans can be used to purchase primary residences (not investment properties or vacation homes). Eligibility requires sufficient service time and a Certificate of Eligibility (COE). VA loans are one of the most valuable financial benefits of military service."
What is a home inspection?,"A home inspection is a professional evaluation of a property's physical condition by a licensed inspector before finalizing a purchase. The inspector examines the foundation, roof, electrical systems, plumbing, HVAC (heating and cooling), insulation, windows, and visible structural elements, looking for defects, safety issues, and items requiring repair. The inspection typically takes 2–4 hours and costs $300–$600. You receive a detailed written report. The inspection period is typically 7–14 days after the purchase contract is signed. Based on findings, you can: proceed as-is, negotiate with the seller to make repairs or reduce the price, or withdraw from the purchase if major defects are found (with earnest money returned if the contract includes an inspection contingency). Never skip a home inspection to speed the purchase — undisclosed problems can cost tens of thousands to repair."
What is a home appraisal?,"A home appraisal is a professional estimate of a property's fair market value conducted by a licensed appraiser, required by the mortgage lender to confirm the home is worth the loan amount. The appraiser visits the property, evaluates its condition, size, features, and location, and compares it to recent sales of similar nearby properties (comparables or 'comps'). The appraisal typically costs $400–$800 and takes 1–2 weeks. If the appraisal comes in below the purchase price (low appraisal), the lender will only loan based on the appraised value. This creates a gap: you must either negotiate a lower purchase price with the seller, pay the difference in cash, or walk away. An appraisal contingency in your purchase contract protects you from being forced to overpay if the appraisal comes in low."
What is escrow in mortgage?,"In mortgage lending, escrow refers to a special account your lender maintains to hold funds for property taxes and homeowner's insurance. Each month, a portion of your mortgage payment is deposited into this escrow account. When property taxes and insurance premiums come due, the lender pays them directly from the escrow account on your behalf. This ensures these critical bills are always paid — protecting the lender's collateral. Lenders typically require escrow if your down payment is less than 20%. The lender conducts an annual escrow analysis to ensure the account has sufficient funds, adjusting your monthly payment if there's a shortage or issuing a refund for a surplus. Understanding escrow helps you anticipate why your mortgage payment might change slightly from year to year as taxes and insurance costs change."
What is a real estate agent and do I need one?,"A real estate agent is a licensed professional who represents buyers or sellers in property transactions. Buyer's agents help you find homes, make offers, negotiate, navigate inspection and closing, and provide market expertise — typically at no cost to you, as the seller pays agent commissions (usually 5–6% split between buyer's and listing agents). Listing agents represent sellers in marketing the property, setting price, and negotiating with buyers. Do you need one? For most buyers, yes — an experienced buyer's agent provides valuable market knowledge, access to MLS listings, negotiation skills, and guidance through complex paperwork, all at no additional cost. Some experienced buyers use buyer's agents or attorneys directly. The 2024 NAR settlement changed commission structures — buyer's agent compensation is now negotiable and must be agreed upon separately rather than assumed."
How much house can I afford?,"Let's think through this: Step 1: Start with the 28/36 rule: your total housing costs (principal, interest, taxes, insurance) should not exceed 28% of gross monthly income. Total debt payments (housing plus all other debts) should not exceed 36%. Step 2: For example, if your gross income is $7,000/month, max housing payment is $1,960 (28%). Step 3: Account for all costs beyond the mortgage — property taxes (average 1% of home value/year), homeowner's insurance ($1,200–$2,000/year), maintenance (1% of home value/year), PMI if applicable, and HOA fees. Step 4: Calculate the home price you can afford: at current mortgage rates, a $400,000 home with 20% down ($80,000) at 7% 30-year rate costs about $2,129/month in principal and interest. Step 5: Don't forget cash needed: down payment + closing costs (2–5%) + moving costs + initial repairs/furnishings + 3–6 months reserves. Therefore, the maximum the bank will lend and what you can comfortably afford are different numbers — buy a home whose total monthly costs fit comfortably at around 25–28% of gross income, while keeping reserves intact."
What is a USDA loan?,"A USDA loan is a mortgage program backed by the US Department of Agriculture, designed to promote homeownership in rural and some suburban areas. Key features: no down payment required (100% financing), competitive interest rates, and more flexible credit requirements than conventional loans. USDA loans have two types: Guaranteed Loans (through approved private lenders, for moderate-income borrowers) and Direct Loans (from USDA directly, for low-income borrowers). Eligibility requirements: property must be in an eligible rural area (check the USDA property eligibility map), and household income must not exceed 115% of the area median income. USDA loans require an upfront guarantee fee (1%) and annual fee (0.35%), but no monthly PMI. USDA loans are an excellent option for eligible buyers in qualifying areas, offering zero-down financing without the higher costs of FHA loans."
What is title insurance?,"Title insurance protects against financial loss from defects in the title to a property. Title defects include: errors in public records, unknown liens against the property, forgery of ownership documents, undiscovered heirs claiming ownership, and legal claims from previous owners. Unlike other insurance covering future events, title insurance protects against past events that may surface later. There are two types: lender's title insurance (required by mortgage lenders, protects the lender) and owner's title insurance (optional but recommended, protects your investment). A one-time premium is paid at closing, typically 0.5–1% of the purchase price. Title insurance claims are relatively rare but the consequences without coverage can be catastrophic — potentially losing the property or facing legal costs. Most real estate attorneys and agents strongly recommend purchasing owner's title insurance."
What is the earnest money deposit?,"Earnest money (also called a good faith deposit) is a sum of money paid by the buyer when making an offer on a home to demonstrate serious intent to purchase. Typical amounts range from 1–3% of the purchase price ($3,000–$9,000 on a $300,000 home). The money is held in escrow by the title company or real estate agent until closing, at which point it is applied toward your down payment or closing costs. If you back out of the purchase for a reason covered by contract contingencies (inspection, financing, appraisal), you typically receive your earnest money back. If you back out without a valid contingency reason (simply changing your mind), you may forfeit the earnest money to the seller. Never make an earnest money check payable to the seller directly — always to the escrow company."
What is the difference between a condo and a house?,"A single-family house is a standalone structure on its own lot that you own entirely, including the land. You have complete autonomy over the property and are solely responsible for all maintenance and expenses. A condominium (condo) is an individual unit within a larger building or community, where you own your unit but share ownership of common areas (lobby, gym, pool, grounds) with other unit owners through a homeowners association (HOA). HOA fees (often $200–$800/month) cover maintenance of common areas, often including some utilities and exterior maintenance. Condos are typically more affordable entry points in urban markets, require less personal maintenance, and provide amenities. Downsides: HOA fees, rules restricting modifications, potential for special assessments for major repairs, and less privacy. HOA financial health is an important due diligence item before purchasing."
What is property tax?,"Property tax is an annual tax levied by local governments (counties, municipalities) on real estate based on the property's assessed value. Rates vary widely by location — from under 0.5% in some states to over 2% in others. The median US effective property tax rate is about 1% of home value. On a $400,000 home at 1%, that's $4,000/year ($333/month). Property taxes fund local services: schools, roads, public safety, and parks. Your property is periodically reassessed to reflect market value changes. Most mortgages include property taxes in the monthly payment, collected in escrow by the lender. Property taxes are generally deductible on federal taxes (subject to the $10,000 SALT deduction limit). If you disagree with your assessment, you can appeal to the local tax assessor's office."
