question,answer
What is a bond ladder?,"A bond ladder is a portfolio strategy where you invest in bonds with staggered maturities — for example, bonds maturing in 1, 2, 3, 4, and 5 years. When each bond matures, you reinvest at whatever rates are current. Benefits: reduces reinvestment risk (you don't have to reinvest all at once at potentially unfavorable rates), provides regular liquidity from maturing bonds, and allows you to take advantage of changing rates over time. In rising rate environments, the ladder naturally reinvests at higher rates as bonds mature. In falling rate environments, some of the portfolio continues earning previous higher rates. Bond ladders provide predictable cash flows useful for income planning. Treasury ladders are the safest form. Municipal bond ladders are popular among high-income investors for tax-exempt income."
What is the relationship between bond prices and interest rates?,"Bond prices and interest rates move inversely — when rates rise, existing bond prices fall; when rates fall, bond prices rise. The intuition: a bond pays fixed coupons. If new bonds now offer higher interest, existing lower-coupon bonds become less attractive, so their price drops until their yield matches the market rate. Example: you own a 10-year bond paying 3% coupon on $1,000 face value. If market rates rise to 5%, no one will pay $1,000 for your 3% bond when they can buy a new 5% bond. The price drops to ~$845 — the level at which your 3% coupon provides a 5% yield to maturity. The longer a bond's maturity, the more sensitive it is to rate changes (higher duration). Short-term bonds are much less affected by rate changes than long-term bonds."
What is yield to maturity?,"Yield to maturity (YTM) is the total return an investor expects if they buy a bond today and hold it until maturity, assuming all coupon payments are reinvested at the same rate. YTM is the most complete measure of a bond's return. It accounts for: the coupon payments received, the difference between the purchase price and face value (if bought at a discount or premium), and the timing of all cash flows. A bond trading at a discount (below face value) has a YTM greater than its coupon rate. A bond trading at a premium has YTM less than its coupon rate. YTM assumes no default and that coupons are reinvested at the same yield — both assumptions may not hold in practice. For callable bonds, yield-to-call or yield-to-worst are often more relevant."
What is investment-grade vs high-yield bond allocation?,"Let's think through this: Step 1: Investment-grade bonds (AAA to BBB) offer lower yields but are more stable. They're appropriate for: capital preservation, income generation with low default risk, and diversifying an equity portfolio. They correlate negatively with equities during severe downturns — when stocks fall, investors flee to investment-grade bonds. Step 2: High-yield bonds offer higher yields but with more equity-like risk. They correlate positively with equities — they also fall during recessions. Default risk is real: annual defaults average 4-5%, spiking to 10%+ in recessions. Step 3: Allocation depends on goals. Retirees typically want majority investment-grade for stability. Long-term investors can include some high-yield for return enhancement. Step 4: Diversification: use bond funds rather than individual bonds for high-yield exposure — default concentration risk in individual bonds is too high. Therefore, a balanced fixed income allocation often combines investment-grade (for stability and diversification) with moderate high-yield (for return enhancement), weighted toward investment-grade for most investors."
What is interest rate risk in a bond portfolio?,"Interest rate risk is the risk that rising interest rates will reduce the market value of existing bonds in your portfolio. This is the primary risk for high-quality bond investors (credit risk is secondary). Key factors: duration (higher duration = greater interest rate sensitivity), maturity (longer maturity = longer exposure to rate changes), coupon rate (lower coupon = higher duration = more sensitivity). For a portfolio with 10-year duration, a 1% rate increase causes approximately 10% capital loss. The 2022 bond market experience: the Bloomberg US Aggregate Bond Index (the 'Agg') fell 13% — its worst year in modern history — as the Fed raised rates 425 basis points. Managing interest rate risk: shorten duration during rising rate periods, use TIPS for inflation protection, ladder maturities, and include shorter-duration or floating-rate bonds. Rising rate periods are painful in the short term but good for long-term investors who reinvest at higher rates."
What is the carry trade in fixed income?,"The carry trade in fixed income involves borrowing at low short-term rates and investing in higher-yielding long-term bonds (the spread is the 'carry'). When the yield curve is steep (long rates much higher than short rates), the carry can be substantial. Risks: if short-term rates rise unexpectedly, borrowing costs increase. If long-term bond prices fall (rates rise), the position loses capital. In a rising rate environment, the carry trade can unwind rapidly. Banks inherently run a carry trade — they borrow short-term deposits and lend long-term. SVB's 2023 collapse was partly due to an aggressive carry trade: borrowing from depositors at low rates and investing in long-duration MBS, then suffering catastrophic losses when rates rose rapidly. At the country level, the Japanese carry trade (borrow in low-rate yen, invest in higher-yielding foreign assets) influences global capital flows."
What is a floating rate note?,"A floating rate note (FRN) is a bond whose interest rate resets periodically based on a reference rate (SOFR, a Treasury rate, or Prime Rate) plus a spread. Unlike fixed-rate bonds, FRNs maintain their value as interest rates rise because their coupon payments increase with market rates. Example: SOFR + 1.5% spread. If SOFR rises from 4% to 5%, the coupon increases from 5.5% to 6.5%. Benefits: minimal interest rate risk (duration close to zero), suitable for rising rate environments, and good for investors who need to preserve capital. Drawbacks: income falls when rates decline, and credit risk exists. The market for FRNs includes US Treasury FRNs (very safe), bank-issued FRNs, and corporate FRNs. Leveraged loans (bank loans to below-investment-grade companies) are also floating rate and have become popular with institutional investors."
What is preferred stock and how does it compare to bonds?,"Preferred stock is a hybrid security that combines features of both stocks and bonds. It pays regular fixed dividends (like bond coupons) and has priority over common stock in dividend payments and liquidation. Unlike bonds: no maturity date (perpetual, like equity), dividends can be suspended without triggering default (though unpaid cumulative dividends accumulate), and preferred stockholders are more junior than bondholders in bankruptcy. Like bonds: fixed income, rate sensitivity similar to long-duration bonds, no voting rights typically. Preferred dividends are typically qualified dividends taxed at capital gains rates — advantageous vs ordinary income rates on bond interest. Banks issue most preferred stock. Risk: in a financial stress scenario, preferred stock can lose much of its value (seen in 2008 with bank preferreds). For income-focused investors, preferreds offer higher yields than investment-grade bonds with somewhat more risk."
What is bond immunization?,"Bond immunization is a strategy for matching the duration of a bond portfolio to a specific liability or investment horizon, eliminating interest rate risk over that period. If you have a liability due in 7 years, immunizing means assembling a bond portfolio with 7-year duration. If rates rise, bond prices fall but reinvested coupons grow at higher rates — these effects offset. If rates fall, bond prices rise but reinvestment income falls — again offsetting. Net result: the portfolio's terminal value is protected from rate changes. Immunization is used by: pension funds (matching duration of assets to pension liabilities), insurance companies (matching assets to future claims), and individuals with specific spending needs (funding a child's college education in 10 years). It requires periodic rebalancing as time passes and duration changes."
What is agency debt?,"Agency debt refers to bonds issued by US government-sponsored enterprises (GSEs) or federally-related institutions. Major issuers: Fannie Mae (Federal National Mortgage Association), Freddie Mac (Federal Home Loan Mortgage Corporation), Ginnie Mae (Government National Mortgage Association), Federal Home Loan Banks, and Farm Credit System. Agency bonds are not direct obligations of the US government (except Ginnie Mae) but carry an implicit (Fannie/Freddie) or explicit (Ginnie Mae) government guarantee. This makes them slightly safer than corporate bonds but with lower yields than pure Treasuries. In 2008, Fannie Mae and Freddie Mac were placed in government conservatorship — demonstrating the 'implicit guarantee' became explicit when needed. The GSE market is the backbone of US mortgage finance: they buy mortgages from banks, package them as MBS, and sell them to investors with their guarantee."
What is a mortgage-backed security (MBS)?,"A mortgage-backed security (MBS) is a bond backed by a pool of mortgage loans. Banks originate mortgages, package them together, and sell the pooled cash flows to investors. Agency MBS (Fannie Mae, Freddie Mac, Ginnie Mae): government-backed, nearly risk-free from credit perspective. Non-agency MBS: private-label securities without government backing — higher yields, higher credit risk. MBS features: pass-through structure (homeowner payments flow through to investors), prepayment risk (homeowners can refinance or sell — returning principal early, forcing reinvestment at lower rates), and negative convexity (discussed above). The 2008 financial crisis: non-agency MBS backed by subprime mortgages (originated to borrowers with poor credit at teaser rates) collapsed in value, triggering the global financial crisis. AAA-rated tranches of these securities — rated by agencies that didn't fully account for correlated default risk — lost most of their value."
What are collateralized loan obligations (CLOs)?,"A CLO (Collateralized Loan Obligation) is a securitized pool of leveraged loans — loans made to below-investment-grade companies (the same loans used in LBOs). CLOs are structured in tranches: senior tranches (AAA-rated, paid first, lowest yield), mezzanine tranches (A, BBB, BB-rated, middle risk/return), and equity tranche (unrated, absorbs first losses, highest potential return). CLO managers actively manage the underlying loan portfolio, buying and selling within specified parameters. The CLO market is over $1 trillion. CLOs dominate the market for leveraged loans — they purchase over 60% of all new leveraged loans issued. Risk: if corporate defaults spike, lower-rated CLO tranches suffer losses. CLOs performed surprisingly well in 2008 (better than CDOs backed by mortgages) because leveraged loans had lower correlations than mortgages. Institutional investors (insurance companies, pension funds) buy CLO tranches for their yield pickup over Treasuries."
What is an interest rate swap?,"An interest rate swap is a derivative agreement where two parties exchange interest payment streams — typically swapping fixed-rate payments for floating-rate payments (or vice versa) on a notional principal amount. The notional principal is never exchanged — only the interest payments. Example: Company A has a floating-rate loan but wants fixed-rate certainty. It enters an interest rate swap with a bank: Company A pays fixed 4% to the bank; the bank pays SOFR to Company A. Company A effectively converts its floating loan to fixed. The bank assumes floating-rate exposure, which it may hedge elsewhere. Interest rate swaps are the most widely traded derivative instrument — notional amount outstanding exceeds $400 trillion globally. They're used by: corporations managing interest rate exposure, pension funds matching liability durations, banks hedging balance sheet risk, and speculators expressing rate views."
What is the repo market and how does it relate to fixed income?,"Repos (repurchase agreements) are the primary short-term funding mechanism for fixed income market participants. A repo is a short-term borrowing transaction where a party sells securities (typically Treasuries or MBS) and agrees to repurchase them at a slightly higher price on a specified date. The price difference represents the repo rate — effectively the interest rate on the loan. Fixed income dealers use repos to finance their bond inventories overnight. Hedge funds use repos to lever up fixed income positions. Money market funds use reverse repos (the other side of the transaction) as safe, short-term investments. The repo market is the plumbing of the Treasury market — when repo markets stressed (as in September 2008 and September 2019), the whole bond market seized up. The Fed's reverse repo facility (ON RRP) allowed money market funds to park cash at the Fed at the policy rate when bank deposits weren't available."
What is the difference between nominal yield and real yield?,"Nominal yield is the stated interest rate on a bond — the coupon rate as a percentage of face value. Real yield is the nominal yield adjusted for inflation — the return in terms of actual purchasing power. Real Yield ≈ Nominal Yield − Inflation Rate (Fisher equation approximation). Example: a 10-year Treasury yields 4.5% nominal. If inflation is 2.5%, the real yield is approximately 2.0%. If inflation is 5%, the real yield is approximately -0.5% (negative real yield — you're losing purchasing power despite earning nominal interest). Negative real yields — which prevailed from 2011-2022 — erode the real value of bond portfolios. TIPS directly provide real yields — the yield is quoted as real yield and inflation adjusts the principal. When 10-year TIPS yield 2%, you're guaranteed 2% above inflation. Comparing nominal Treasury yields to TIPS yields gives the market's inflation expectation (the breakeven inflation rate)."
What is spread duration vs rate duration?,"Rate duration (or interest rate duration) measures sensitivity to parallel shifts in the entire yield curve — when all interest rates move up or down by the same amount. Spread duration measures sensitivity to changes in credit spreads — when credit spreads widen or narrow independently of government bond yields. For government bonds: spread duration is zero (there's no credit spread — they ARE the risk-free benchmark). For corporate bonds: both rate duration and spread duration apply. During a flight-to-quality event: government bond yields fall (bond prices rise), but corporate bond spreads widen. A corporate bond may lose value overall even as 'rates' fall — because the spread widening offsets the rate decline. Managing a corporate bond portfolio requires understanding both components of duration. High-yield bonds have meaningful spread duration — their value fluctuates with credit conditions even in stable rate environments."
What is a total return swap in fixed income?,"A total return swap (TRS) is a derivative contract where one party pays the total return of a reference asset (coupons plus capital gains/losses) in exchange for a floating rate payment (typically SOFR plus a spread). The total return receiver gains full economic exposure to the asset without owning it — avoiding balance sheet or regulatory constraints. Example: a bank might pay total return on a loan portfolio to a hedge fund via TRS. The fund gets the upside (and downside) of the loans; the bank retains the assets on its balance sheet (though this may not achieve regulatory capital relief). TRS are used by: hedge funds seeking leveraged credit exposure, banks managing regulatory capital, and investors seeking exposure to assets they can't hold directly (foreign assets, restricted securities). Archegos Capital's 2021 collapse was amplified by TRS — Archegos held billions in equities via TRS, hiding the concentration from regulators until positions were forcibly unwound."
What are emerging market bonds?,"Emerging market (EM) bonds are debt securities issued by governments and corporations in developing economies. EM sovereign bonds: government debt of countries like Brazil, Mexico, Indonesia, Turkey, and South Africa. Available in hard currency (USD-denominated — removes currency risk for US investors but creates currency mismatch risk for the issuer) and local currency (higher yields, but US investors bear exchange rate risk). EM corporate bonds: company debt from EM-based companies, often in hard currency. EM bond yields reflect: US Treasury yield (the risk-free rate), credit spread for the country's sovereign risk, currency risk premium (for local currency bonds). Historical performance: EM bonds offer higher yields than developed market equivalents but with periodic bouts of severe volatility — defaults (Argentina), currency crises (Turkey), and political risk events. Indexes: JPM EMBI (hard currency sovereign), GBI-EM (local currency sovereign), JPM CEMBI (hard currency corporate)."
What is the Bloomberg US Aggregate Bond Index?,"The Bloomberg US Aggregate Bond Index (the 'Agg') is the most widely used benchmark for US investment-grade bonds. Composition: ~45% US Treasuries and government agencies, ~25% mortgage-backed securities (agency), ~25% investment-grade corporate bonds, ~5% asset-backed securities. Duration: approximately 6-7 years, meaning a 1% rate rise causes roughly 6-7% loss in price. Total market value: over $25 trillion. The 'Agg' is the benchmark for most bond mutual funds and ETFs. Core bond funds (AGG, BND) seek to replicate or closely track the Agg. Criticism: the Agg over-weights the most indebted borrowers (governments and corporations with most debt outstanding), doesn't include high-yield bonds, and has a fixed duration regardless of where we are in the interest rate cycle. The 2022 performance: Agg fell 13% — unprecedented for an 'safe' asset class — due to rapid Fed rate increases highlighting duration risk in what many thought was a conservative allocation."
What is the difference between a bond fund and individual bonds?,"Owning individual bonds vs bond funds involves important tradeoffs. Individual bonds: guaranteed return of face value at maturity (if no default), predictable cash flows, no management fees, but require significant capital for diversification ($100K+ for a diversified portfolio), limited access to some market segments, and you must manage reinvestment yourself. Bond funds: instant diversification across hundreds or thousands of bonds, low minimum investment, easy trading, professional management, but perpetual duration (no maturity date — fund holds bonds forever by rolling into new ones), NAV fluctuates with interest rates (no guaranteed return of principal), and ongoing expense ratio. Key implication: if you KNOW you need your money in 5 years, a bond maturing in 5 years provides certainty; a bond fund might be worth less if rates have risen. For most retail investors: bond funds make more practical sense. For investors with specific liability dates (retirement income, college funding): individual bonds or bond ladders provide more certainty."
What is duration matching for liability-driven investment?,"Liability-driven investment (LDI) is an approach that specifically matches a bond portfolio's characteristics to the characteristics of future liabilities. Widely used by: pension funds (matching duration of bond assets to duration of pension liabilities), insurance companies (matching assets to policy claims), and endowments (matching assets to spending needs). How it works: Step 1 — measure the present value and duration of liabilities (using appropriate discount rate). Step 2 — construct an asset portfolio with matching duration so assets and liabilities respond similarly to interest rate changes. Step 3 — rebalance periodically as duration changes with time and market movements. Benefits: eliminates interest rate risk for funded status (the difference between assets and liabilities). The UK pension fund crisis of September 2022 demonstrated LDI failure: UK pensions were heavily invested in LDI strategies using leveraged gilt (government bond) positions. When UK gilt yields spiked 150bps in days (the 'mini-budget' crisis), margin calls on LDI positions forced emergency selling, creating a doom loop. The Bank of England had to intervene with emergency gilt purchases."
What is the difference between Treasury bills, notes, and bonds?,"US Treasury securities come in three types based on maturity. Treasury Bills (T-bills): shortest maturity, 4 weeks to 1 year, sold at a discount to face value (you pay less, receive face value at maturity — the difference is interest), no coupon payments. Currently the most popular short-term safe asset. Treasury Notes: 2-year to 10-year maturities, pay semiannual coupon interest, face value returned at maturity. The 10-year Treasury note yield is the most important interest rate benchmark globally. Treasury Bonds: 20-year and 30-year maturities, pay semiannual coupon, longest duration government debt. Key considerations: longer maturities offer higher yields but more interest rate risk. Short-term T-bills (3-6 month) provide safe returns with minimal duration risk. Long-term 30-year bonds offer maximum yield but maximum price volatility — a 1% rate change moves 30-year bond price by roughly 20%. All Treasuries are backed by the full faith and credit of the US government and considered default-risk-free."
How do I bonds work and are they a good investment?,"I Bonds (Series I Savings Bonds) are US government savings bonds designed to protect purchasing power from inflation. Interest rate: composite rate = fixed rate (set at purchase, applies for bond's life) + variable inflation rate (adjusted every 6 months based on CPI). When inflation is high, I Bond yields are exceptional: in May 2022, I Bonds paid 9.62% — far above any bank account. Mechanics: purchase through TreasuryDirect.gov, minimum $25, maximum $10,000/year per person ($5,000 additional in paper bonds via tax refund). Must hold 1 year before redeeming, lose 3 months interest if redeemed within 5 years. Can defer taxes on interest until redemption. Best for: inflation protection, tax-deferred savings, diversifying away from stock/bond correlation risk. Limitations: $10,000/year purchase limit, redemption restrictions, and yield falls with inflation — they're not a permanent high-yield investment, just an inflation hedge."
What is the inverted yield curve recession predictor?,"The inverted yield curve (when short-term rates exceed long-term rates) has predicted every US recession since 1955, making it the most reliable macroeconomic warning signal. Most watched: 2-year Treasury yield vs 10-year Treasury yield (2s10s). When 2-year yields exceed 10-year yields, the curve is inverted. Lead time: recessions typically follow 12-18 months after inversion begins. Why it predicts recessions: Fed hiking short-term rates aggressively signals tight monetary policy. Long-term rates staying lower signals markets expect growth slowdown and eventual Fed rate cuts. Banks become unprofitable (borrow short, lend long — with an inverted curve, lending is unprofitable), reducing credit creation and slowing the economy. 2022-2023 inversion: the 2s10s inverted deeply (by over 100 basis points at its peak) following aggressive Fed rate hikes — the most inverted since the 1980s. Whether the 'this time is different' soft landing thesis held was actively debated. False signals: the indicator doesn't give exact timing — the curve can be inverted for 1-2 years before recession."
What is fixed income attribution analysis?,"Fixed income attribution analysis decomposes a bond portfolio's return into its component sources, helping investors and managers understand what drove performance. Standard attribution components: Carry return (income from holding the bonds — coupon income minus financing cost), Duration/rate return (return from overall interest rate movements — did rates rise or fall? Did your duration positioning benefit?), Curve return (return from non-parallel yield curve shifts — did the curve steepen or flatten? Did your curve positioning benefit?), Credit return (return from spread changes — did credit spreads widen or tighten? Did your credit quality/sector positioning benefit?), Residual/selection (individual security selection — did specific bond picks outperform their sector averages?). Attribution helps separate skill from luck: a manager who outperformed only because rates fell (duration return) may not deserve credit — this is beta, not alpha. A manager who outperformed due to superior credit selection demonstrates genuine skill."
What is the real yield on cash and cash equivalents?,"Cash and cash equivalents (money market funds, savings accounts, T-bills, short-term CDs) have duration near zero — their nominal rate resets with current short-term rates. Real yield on cash = money market rate − inflation rate. In 2009-2021, cash earned near-zero nominal rates while inflation persisted at 1-3%, producing consistently negative real yields. Holding cash was guaranteed to lose purchasing power. In 2022-2024, the Fed raised rates to 5.25-5.50%, money market rates followed to 5%+, and with inflation falling toward 3%, real cash yields turned positive. The implication: the 'cash is trash' environment of 2010-2022 (Bridgewater's Ray Dalio phrase) shifted to cash offering competitive real returns for the first time in a generation. For investors: cash is now a legitimate asset class in portfolio construction, competing with bonds for conservative allocation. The risk: if inflation falls further and the Fed cuts rates, cash yields will fall rapidly — lock in yields with longer-duration instruments when appropriate."
What is the difference between Treasuries and TIPS for inflation protection?,"Nominal Treasuries vs TIPS represent different bets on inflation. Nominal Treasury: pays a fixed coupon regardless of inflation. If inflation runs higher than expected, the real return is eroded — you receive 4% nominal but if inflation is 5%, you lose 1% in real terms. TIPS: principal adjusts with CPI, so the real yield is locked in. If TIPS yields 1.5% real, you're guaranteed 1.5% above inflation whatever inflation turns out to be. The choice between them depends on your inflation view versus market expectations (the breakeven inflation rate). If the TIPS breakeven is 2.3% and you think inflation will be 3%, buy TIPS (you'll outperform). If you think inflation will be 1.5%, buy nominal Treasuries (the higher nominal yield will beat inflation). Practical consideration: TIPS have lower liquidity than nominal Treasuries, and deflation periods cause their principal to fall (though never below face value). For genuine long-term inflation protection, TIPS are superior. For a specific multi-year period where inflation is uncertain, the breakeven analysis determines the better choice."
What is a zero coupon bond?,"A zero coupon bond pays no periodic interest (coupons). Instead, it's issued at a deep discount to face value and matures at face value — the difference between purchase price and face value IS the return. Example: a 10-year zero coupon Treasury bond with $10,000 face value might be purchased for $6,139 today. At maturity, you receive $10,000 — a return of $3,861 over 10 years (approximately 5% annual return). Zero coupon bonds have the highest duration relative to maturity — they're the most rate-sensitive bonds. A 10-year zero has approximately 10-year duration (vs. perhaps 8 years for a 10-year coupon bond). They're used by: pension funds needing precise cash flows at specific future dates, parents saving for college (the 'zeros' guarantee a known future value), and leveraged interest rate traders who want maximum rate sensitivity. Tax treatment: the IRS requires accrued 'phantom interest' to be taxed annually even though no cash is received — so they're typically held in tax-advantaged accounts."
What is the difference between the 10-year Treasury yield and the Fed funds rate?,"The Fed funds rate and 10-year Treasury yield are related but different interest rates that serve different purposes. Fed funds rate: the overnight rate set by the Federal Reserve's FOMC — the rate banks charge each other for overnight lending. The Fed directly controls this rate. It's a very short-term rate. 10-year Treasury yield: determined by market forces — supply, demand, inflation expectations, and growth expectations over the next decade. The Fed influences but doesn't directly set it through bond purchases (QE) and forward guidance. The relationship: normally, 10-year yields are 1-2% above Fed funds rate (compensation for time and uncertainty). An inverted yield curve (10-year BELOW Fed funds) signals the market expects the Fed to cut rates in the future (economic slowdown). The 10-year yield is the global benchmark: it's the base rate for 30-year mortgages, corporate borrowing costs, equity discount rates, and sovereign bond pricing globally. When the 10-year rises 1%, mortgage rates typically rise ~1% and stock valuations fall as future cash flows are discounted at higher rates."
What is reinvestment risk in fixed income?,"Reinvestment risk is the risk that future coupon payments or principal repayments will have to be reinvested at lower interest rates than the original bond earned. It affects: all bonds that pay coupons (the coupons received must be reinvested somewhere), called bonds (when a bond is called at par, the investor receives principal back and must find a new investment — in a falling rate environment, available yields are now lower), mortgage-backed securities (when homeowners refinance in falling rate environments, the prepaid principal must be reinvested at lower rates — this is why MBS have negative convexity). Reinvestment risk is the mirror of interest rate risk: rising rates reduce bond prices (interest rate risk) but improve reinvestment opportunities (lower reinvestment risk). Falling rates improve bond prices but worsen reinvestment opportunities. Zero coupon bonds eliminate reinvestment risk entirely — there are no coupons to reinvest. Duration matching strategies account for reinvestment risk when constructing portfolios to match future liabilities."
