question,answer
What is an options chain?,"An options chain is a list of all available options contracts for a specific underlying security, displaying calls and puts at various strike prices and expiration dates. It shows pricing information including the bid, ask, volume, open interest, and implied volatility for each contract. Options chains are the primary tool for options traders to evaluate available contracts."
What is a call option?,"A call option is a financial contract that gives the buyer the right, but not the obligation, to purchase an underlying asset at a specified strike price before or on the expiration date. Buyers of calls profit when the underlying asset's price rises above the strike price plus the premium paid. Calls can be used for speculation, leverage, or as part of more complex options strategies."
What is a put option?,"A put option gives the buyer the right, but not the obligation, to sell an underlying asset at a specified strike price before or on the expiration date. Put buyers profit when the underlying asset's price falls below the strike price minus the premium paid. Puts are commonly used as insurance to protect a stock portfolio from downside risk."
What is strike price?,"The strike price (or exercise price) is the price at which an options contract can be exercised—the price at which the underlying asset can be bought (call) or sold (put). An option is 'in the money' when exercising it would be profitable; 'out of the money' when it would not be. Strike price selection is one of the most critical decisions in options trading."
What is expiration date in options?,"The expiration date is the date on which an options contract expires and becomes void if not exercised. After expiration, the option loses all value. Options closer to expiration lose time value rapidly (theta decay), making their timing critical for buyers."
What is implied volatility?,"Implied volatility (IV) represents the market's expectation of future price volatility for a security, derived from the current price of options on that security. Higher IV means options are more expensive because the market expects larger price swings. Options traders monitor IV closely because buying options when IV is high and selling when it is low is a common strategy."
What is option premium?,"The option premium is the price paid by the buyer to the seller (writer) of an options contract for the rights it conveys. It consists of intrinsic value (how much in-the-money the option is) and time value (the premium for time remaining until expiration). Factors affecting the premium include the underlying price, strike price, time to expiration, implied volatility, and interest rates."
What is a covered call?,"A covered call strategy involves holding a long position in a stock while simultaneously selling call options on the same stock to generate income from the premium. The strategy caps upside potential because the stock may be called away if the price rises above the strike, but the premium provides a buffer against modest declines. It is one of the most popular income-generating options strategies."
What is a protective put?,"A protective put involves buying put options on a stock you already own, providing insurance against a significant price decline. If the stock falls below the put's strike price, the put gains value, offsetting the stock's losses. The cost of the protection is the premium paid for the put option."
What is a straddle?,"A straddle involves simultaneously buying a call and a put option on the same underlying asset with the same strike price and expiration date. The strategy profits from large price moves in either direction, regardless of which way the stock moves. Straddles are expensive because they require purchasing two options, and the underlying must move substantially to be profitable."
What is an iron condor?,"An iron condor is an options strategy that involves selling an out-of-the-money call spread and an out-of-the-money put spread simultaneously, creating a range of profitability. It profits when the underlying asset remains within a specific price range until expiration. The strategy has defined maximum profit and maximum loss, making it popular with income traders."
What is a bull market?,"A bull market is a prolonged period of rising stock prices, typically defined as a 20% or more increase from recent lows. Bull markets are characterized by investor optimism, strong economic fundamentals, and increasing corporate profits. The longest bull market in U.S. history ran from 2009 to 2020, spanning over a decade."
What is a bear market?,"A bear market is defined as a decline of 20% or more from recent market highs, typically accompanied by widespread pessimism and economic deterioration. Bear markets can last from a few months to several years and often coincide with recessions or financial crises. Long-term investors are advised to stay invested during bear markets rather than trying to time the bottom."
What is a market correction?,"A market correction is a decline of 10% to 20% in a stock index from its recent peak. Corrections are a normal and healthy part of market cycles, occurring roughly once a year on average in the S&P 500. They differ from bear markets in magnitude and are often shorter-lived."
What is a market crash?,"A market crash is a sudden, severe decline in stock prices, typically exceeding 20% in a short period, often triggered by panic selling, economic crises, or major geopolitical events. Famous crashes include the 1929 Great Crash, the 2000 dot-com bust, the 2008 financial crisis, and the 2020 COVID crash. Crashes are painful but historically have been followed by recoveries to new highs."
What is a rally?,"A rally is a sustained increase in stock prices or a price recovery following a period of decline. Rallies can occur within bull markets as continued upswings or within bear markets as temporary recoveries (bear market rallies). Technical traders watch for sustained volume to confirm whether a rally represents a genuine trend reversal or merely a temporary bounce."
What is a dead cat bounce?,"A dead cat bounce is a temporary, short-lived recovery in a declining asset's price before it continues to fall—based on the dark humor that 'even a dead cat will bounce if dropped from high enough.' It often traps investors who mistake the temporary recovery for a genuine reversal. Identifying dead cat bounces from genuine recoveries requires careful analysis."
What is a circuit breaker in markets?,"Circuit breakers are automatic mechanisms that temporarily halt trading on stock exchanges when prices fall by a specified percentage within a single day, designed to prevent panic-driven crashes. In the U.S., market-wide circuit breakers trigger at 7%, 13%, and 20% declines in the S&P 500. They were introduced after the 1987 Black Monday crash."
What is a trading halt?,"A trading halt is a temporary suspension of trading in a particular security, often triggered by a major news announcement, pending investigation, or extreme volatility in the stock. Halts give the market time to absorb significant information and prevent disorderly trading. Exchange-imposed halts are different from circuit breakers, which apply market-wide."
What is pre-market trading?,"Pre-market trading occurs before the official stock market open (9:30 AM ET for U.S. markets), typically between 4:00 AM and 9:30 AM ET on electronic communication networks (ECNs). It allows investors to react to earnings releases, news events, and economic data that occur outside regular hours. Pre-market trading has lower volume and wider bid-ask spreads than regular market hours."
What is after-hours trading?,"After-hours trading takes place after the official market close (4:00 PM ET) through electronic networks, typically until 8:00 PM ET. It allows investors to react to news events, earnings reports, or economic data released after the close. Like pre-market trading, after-hours sessions have lower liquidity and higher volatility than regular sessions."
What is a dark pool?,"Dark pools are private exchanges or forums for trading securities away from public stock exchanges, primarily used by institutional investors to execute large trades without impacting market prices. Trades in dark pools are not visible to the public until after execution, providing anonymity. While they offer price improvement benefits, critics argue they reduce market transparency."
What is high-frequency trading?,"High-frequency trading (HFT) uses powerful computers and algorithms to execute thousands of trades per second, exploiting tiny price discrepancies across markets. HFT firms profit from market-making activities, statistical arbitrage, and latency advantages. While HFT has reduced bid-ask spreads and improved liquidity, it has also been blamed for contributing to market instability during flash crashes."
