question,answer
How does vega affect options in earnings situations?,"Vega measures an option's sensitivity to changes in implied volatility; a vega of 0.10 means the option gains $0.10 for every 1% increase in IV. Before earnings announcements, IV typically spikes as the market prices in uncertainty, inflating option premiums. After earnings, IV collapses in what is called an IV crush, often causing options to lose value even if the stock moves in the predicted direction."
What is the difference between implied volatility (IV) and historical volatility (HV)?,"Historical volatility measures past price fluctuations over a specified period, while implied volatility is forward-looking and derived from current option prices using models like Black-Scholes. When IV exceeds HV, options are considered expensive and selling strategies may be advantageous; when IV is below HV, buying options may offer better value. The IV-HV spread is a key input for options traders assessing whether premiums are rich or cheap."
What are IV Rank and IV Percentile?,"IV Rank measures current IV relative to its 52-week high and low on a 0-100 scale; an IV Rank of 80 means current IV is in the 80th percentile of its range. IV Percentile measures what percentage of days over the past year had lower IV than today. Both metrics help options traders determine whether options are relatively expensive (high IV Rank) or cheap (low IV Rank) for premium selling or buying strategies."
What is volatility smile and skew?,"Volatility smile describes the pattern where OTM puts and calls have higher IV than ATM options when plotted across strikes. In equity markets, the smile is actually a skew where OTM puts have significantly higher IV than OTM calls, reflecting demand for downside protection and fear of crashes. This skew creates situations where bearish put spreads are relatively expensive while bullish call spreads are cheaper."
How do you read an options chain?,"An options chain lists all available strike prices and expirations for an underlying security, showing bid/ask prices, volume, open interest, and Greeks for each option. Higher open interest indicates more liquid contracts with tighter bid-ask spreads. Traders select strikes based on delta targets (risk tolerance) and expiration based on the time horizon and theta decay profile they seek."
Why is bid-ask spread important in options trading?,"Options bid-ask spreads are typically wider than stock spreads as a percentage of premium, representing a cost that immediately works against traders at entry. Liquid options on high-volume underlyings (AAPL, SPY, QQQ) have penny-wide spreads, while thinly traded options may have spreads of $0.50 or more on a $1.00 option. Trading at the midpoint of the spread is best practice to minimize this entry cost."
What do volume and open interest tell you about options?,"Volume shows how many contracts changed hands during the current session, indicating current activity and conviction. Open interest represents total outstanding contracts not yet closed or expired, indicating overall market participation. Unusual options activity (volume significantly exceeding open interest) may signal informed trading ahead of news events."
What is a covered call strategy?,"A covered call involves holding long stock while selling call options against the position, generating income from premium collected. The strategy caps upside at the strike price plus premium received but reduces the effective cost basis. It is most effective in sideways to moderately bullish markets and is one of the few options strategies approved for IRA accounts by most brokers."
What is a cash-secured put strategy?,"A cash-secured put involves selling a put option while holding enough cash to purchase the shares at the strike price if assigned. The strategy generates income while potentially acquiring desired stocks at a discount to current prices. It is equivalent to a covered call from a risk/reward perspective and is used by value investors as a way to get paid while waiting for a stock to reach their desired entry price."
What is a protective put?,"A protective put involves buying a put option on a stock position to limit downside losses, functioning as portfolio insurance. The put gains value as the stock declines, offsetting losses on the long position below the strike price. The cost is the premium paid for the put, which reduces overall returns but provides peace of mind during volatile periods."
How does a long straddle strategy work?,"A long straddle involves buying both a call and put at the same strike (usually ATM) and expiration, profiting from significant price movement in either direction. The position profits when the underlying moves more than the total premium paid. Straddles are most effective when purchased before a major catalyst (earnings, FDA decisions) where the actual move is expected to exceed the priced-in move."
How does a long strangle strategy work?,"A long strangle involves buying an OTM call and OTM put at different strikes, costing less than a straddle but requiring a larger price move to profit. The lower initial cost is offset by needing bigger price swings to overcome the premium paid. Strangles are often preferred over straddles when IV is elevated and the trader expects a large move but wants to reduce the premium outlay."
How is an iron condor constructed?,"An iron condor is built by selling an OTM put spread and an OTM call spread simultaneously on the same underlying and expiration. It profits from the underlying staying within a defined range, with maximum profit equal to the net premium received when all options expire worthless. Maximum loss occurs if price breaks through either the long put or call, limited to the spread width minus premium received."
What is an iron butterfly?,"An iron butterfly sells ATM calls and puts (creating a short straddle) while buying OTM options on both sides for protection, creating a defined-risk position. It generates higher premium than an iron condor because the short options are at-the-money, but the profit range is narrower. Maximum profit is achieved when the underlying closes exactly at the short strike at expiration."
What is a bull call spread?,"A bull call spread involves buying a lower-strike call and selling a higher-strike call on the same expiration, reducing cost while capping maximum profit. The maximum profit equals the spread width minus the net premium paid, achieved when the stock closes above the short call strike at expiration. It is a defined-risk bullish strategy appropriate when expecting moderate upside with reduced capital outlay."
What is a bear put spread?,"A bear put spread involves buying a higher-strike put and selling a lower-strike put, reducing cost compared to buying a put outright while capping maximum profit. Maximum profit equals the spread width minus the net premium paid, realized when the stock closes below the short put strike at expiration. It is a defined-risk bearish strategy for traders expecting moderate downside."
What is a calendar spread (time spread)?,"A calendar spread (horizontal spread) involves selling a near-term option and buying a longer-dated option at the same strike, profiting from faster time decay in the short option. Maximum profit typically occurs when the underlying is at the short strike at the near-term expiration. Calendar spreads benefit from low volatility in the short term and rising IV in the long option."
What is a diagonal spread?,"A diagonal spread combines different strike prices and different expirations, typically selling a near-term OTM option and buying a longer-dated option at a different strike. It is a hybrid between a calendar spread and a vertical spread, providing more flexibility in strike selection. The strategy can generate income while managing directional exposure through the choice of strikes."
What are LEAPS options?,"LEAPS (Long-term Equity Anticipation Securities) are options contracts with expiration dates of one to three years, allowing longer-term directional bets with defined risk. Deep ITM LEAPS calls can substitute for stock ownership with lower capital outlay (effective leverage) and limited downside to the premium paid. LEAPS are popular for bullish investors who want stock-like exposure with built-in downside protection."
What are the options expiration cycles?,"Standard equity options expire on the third Friday of each month, while weekly options expire every Friday. Quarterly options expire at March/June/September/December cycle ends, and some indexes offer daily expirations. The 0DTE (zero days to expiration) options market has grown significantly, with SPX and SPY 0DTE options representing substantial daily trading volume."
What is assignment risk in options?,"Assignment occurs when an options seller is required to fulfill their obligation by delivering or purchasing shares. American-style options (most equity options) can be assigned at any time before expiration, while European-style options can only be assigned at expiration. Early assignment typically occurs when a short call is deep ITM just before an ex-dividend date (to capture the dividend) or when a short put is deep ITM."
Why sell to close rather than exercise an options contract?,"Selling to close returns both the intrinsic and extrinsic value of an option, while exercising only captures the intrinsic value and wastes the remaining time value. For example, an ITM call still has time value that is forfeited if exercised early. Selling to close is almost always preferable unless specifically seeking to acquire or sell the underlying shares."
What triggers early assignment on short options?,"Early assignment on short calls typically occurs when the option is deep ITM and has minimal extrinsic value, particularly just before an ex-dividend date (the dividend exceeds the remaining extrinsic value). Early assignment on short puts is less common but occurs when puts are deep ITM and interest rates are high. Managing short options by closing positions before they go deep ITM minimizes early assignment risk."
What is the difference between physical settlement and cash settlement?,"Physically settled options result in actual delivery of shares when exercised (most equity options). Cash settled options (SPX, VIX, other index options) settle in cash based on the difference between the strike price and settlement price. Cash settlement eliminates the need to manage stock positions after expiration and is preferred for large institutional hedging."
How do SPY options differ from SPX options?,"SPX options (S&P 500 Index) are European-style with cash settlement, while SPY options (SPDR S&P 500 ETF) are American-style with physical settlement of ETF shares. SPX options are 10 times larger in notional value, making them more capital-efficient for institutional traders. SPX options have more favorable tax treatment (60/40 blended capital gains rate under Section 1256 contracts)."
What are VIX options and how are they used?,"VIX options allow traders to speculate on or hedge against changes in expected market volatility rather than price direction. They are European-style and cash-settled, expiring 30 days before the standard expiration cycle. VIX calls are typically bought as portfolio hedges since VIX tends to spike during equity market selloffs, providing positive returns when equity portfolios are losing."
What are options on futures?,"Options on futures give the holder the right to buy or sell a futures contract at a specified price, used extensively in commodity, currency, and interest rate markets. They combine the leverage of futures with the defined-risk characteristics of options. Many commodity options are traded at the CME and CBOT for products like crude oil, gold, corn, and Treasury bonds."
What are the basics of Black-Scholes options pricing?,"Black-Scholes is a mathematical model for pricing European options using five inputs: stock price, strike price, time to expiration, risk-free interest rate, and volatility. The model assumes constant volatility, no dividends, and continuous trading, which are simplifications not fully accurate in practice. The model's real utility is deriving implied volatility by reverse-engineering the market price of an option."
What is put-call parity?,"Put-call parity is a fundamental relationship stating that the price difference between a call and put with the same strike and expiration must equal the present value of the difference between the stock price and strike price. Mathematically: Call - Put = Stock Price - PV(Strike). Violations of put-call parity represent arbitrage opportunities that market makers quickly eliminate."
What is the role of market makers in options markets?,"Market makers continuously provide two-sided quotes (bids and asks) for options, ensuring liquidity so traders can always buy or sell. They profit from the bid-ask spread and manage their delta exposure through dynamic hedging by buying and selling the underlying. Market makers use quantitative models to price options efficiently and manage the Greeks of their aggregate book."
What is the role of the CBOE in options markets?,"The Chicago Board Options Exchange (now Cboe Global Markets) pioneered listed options trading when it opened in 1973 and remains the largest U.S. options exchange. The CBOE created and manages the VIX volatility index and several key options industry standards. It provides a regulated marketplace with standardized contracts, centralized clearing, and price transparency."
How are options taxed in the United States?,"Options held for less than 12 months are taxed as short-term capital gains at ordinary income rates when the option is sold or expires. Long-term capital gains rates apply only if the option is held more than 12 months, which is rare. Section 1256 contracts (broad-based index options like SPX) receive special 60/40 tax treatment where 60% of gains are taxed as long-term and 40% as short-term regardless of holding period."
What is an options straddle before earnings?,"Buying a straddle before earnings involves purchasing both a call and put ATM, betting that the stock will move more than the implied volatility suggests. The risk is IV crush post-earnings, where options lose value as uncertainty resolves even if the stock moves significantly. Experienced traders analyze whether the implied move (straddle price divided by stock price) is historically cheap or expensive relative to actual post-earnings moves."
What is a ratio spread in options?,"A ratio spread involves buying and selling options in unequal quantities at different strikes, such as buying one call and selling two calls at a higher strike. It creates a defined profit zone but can result in unlimited loss if the underlying moves dramatically beyond the short strikes. Ratio spreads can be used to reduce premium cost while creating a directional bet within a specific price range."
What is the concept of delta-neutral trading?,"Delta-neutral trading involves constructing a position where the total delta equals zero, meaning the position neither gains nor loses value from small price movements in the underlying. Market makers and sophisticated traders use delta-neutral strategies to profit from other Greeks (volatility, time decay) without taking directional risk. A delta-neutral position must be rebalanced as the underlying moves because delta changes as price changes."
How does options gamma scalping work?,"Gamma scalping involves maintaining a delta-neutral options position and profiting by repeatedly rehedging as the underlying moves. When long gamma, each significant price move increases delta, which is then sold (if up move) or bought (if down move) to restore delta neutrality, capturing small profits on each rebalancing. The strategy profits from realized volatility exceeding the implied volatility paid for the options."
What are 0DTE options and why are they controversial?,"Zero days to expiration (0DTE) options expire on the same day they are traded, offering maximum leverage and fastest time decay. They have become enormously popular on index products like SPX and SPY, representing over 50% of daily index options volume in some sessions. Critics worry that 0DTE options create market fragility as dealers must rapidly hedge large notional exposures that can amplify intraday price swings."
