"question","answer"
"What is bond duration and how is it used?","Macaulay duration is the weighted average time to receive all of a bond's cash flows (in years), while modified duration measures the percentage price change for a 1% change in yield. A bond with modified duration of 7 will lose approximately 7% in price if yields rise 1%. Duration is the primary tool for measuring and managing interest rate risk in bond portfolios."
"What is convexity in bonds?","Convexity measures the curvature of the bond price-yield relationship; duration is a linear approximation but the actual relationship is curved. Positive convexity means bonds gain more in price when yields fall than they lose when yields rise by the same amount, benefiting investors. Callable bonds exhibit negative convexity near call prices because price appreciation is capped when rates fall (the issuer will call the bond)."
"What do credit ratings mean for bonds?","Credit ratings from Moody's, S&P, and Fitch assess the creditworthiness of bond issuers and specific securities on a letter scale. Investment-grade ratings (AAA to BBB-) indicate low default risk and are required by many institutional investors. Below investment-grade (BB+ and lower) bonds are called high-yield or junk bonds and compensate investors for higher default risk with higher interest rates."
"What is the difference between investment-grade and high-yield bonds?","Investment-grade bonds have lower yields and default risk, suitable for capital preservation and income in conservative portfolios. High-yield (junk) bonds offer higher yields but have meaningfully higher default rates; historically averaging 3-5% annually, rising to 10%+ during recessions. High-yield bonds tend to correlate more with equities than investment-grade, behaving as a hybrid between stocks and bonds during market stress."
"What are credit spreads and what do they signal?","Credit spreads measure the yield premium over Treasury bonds for the same maturity, compensating investors for credit risk. Widening spreads signal increasing market concern about credit quality or economic stress, while tightening spreads indicate confidence and risk appetite. High-yield spreads rising above 800-1,000 basis points have historically coincided with recessionary periods and potential buying opportunities."
"What are Treasury bonds, notes, and bills?","Treasury bills (T-bills) mature in 4 to 52 weeks and are sold at a discount, with the return being the difference between purchase price and face value. Treasury notes have maturities of 2-10 years and pay semi-annual coupons. Treasury bonds have maturities of 20-30 years and also pay semi-annual coupons; all are backed by the full faith and credit of the U.S. government and are considered the safest dollar-denominated securities."
"What are Treasury bonds, notes, and bills?","TIPS are Treasury securities where the principal adjusts with inflation (CPI), protecting purchasing power. The coupon rate is fixed but applied to the inflation-adjusted principal, so both interest payments and principal value increase with inflation. TIPS yields trade at a real yield (below nominal Treasury yields), with the breakeven inflation rate showing the market's inflation expectations."
"How do I Bonds work and what are their limits?","I Bonds are savings bonds whose interest rate combines a fixed rate (set at issuance) and a variable inflation adjustment rate (reset every six months based on CPI). They offer guaranteed protection against inflation with no credit risk (backed by the U.S. government). Purchase limits are $10,000 per person per year through TreasuryDirect (plus $5,000 in paper form via tax refund), with a 1-year minimum holding period and 3-month interest penalty if redeemed before 5 years."
"What are municipal bonds and their tax advantages?","Municipal bonds are issued by state and local governments to finance public projects, with interest income typically exempt from federal income taxes and often from state taxes for in-state investors. The tax advantage makes munis attractive for investors in higher tax brackets; the taxable equivalent yield calculation (muni yield divided by (1 - tax rate)) determines if munis offer better after-tax income than taxable bonds. Credit quality varies significantly across issuers."
"What are corporate bonds and their main features?","Corporate bonds are debt securities issued by companies to raise capital, offering higher yields than Treasuries to compensate for credit risk. Investment-grade corporate bonds (issued by financially strong companies) trade just above Treasuries, while high-yield bonds from more leveraged issuers trade significantly above. Corporate bonds typically have covenants restricting certain company actions to protect bondholders."
"What are callable bonds and what is call risk?","Callable bonds give the issuer the right to redeem the bond before maturity at a specified call price, typically when interest rates fall so they can refinance at lower rates. This creates call risk for investors: the bond is called just when reinvesting the proceeds at equivalent yields is most difficult (rates have fallen). Callable bonds must offer higher yields than non-callable bonds to compensate for this embedded option."
"What are convertible bonds?","Convertible bonds are hybrid securities that pay interest like regular bonds but can be converted into a specified number of the issuer's shares at a predetermined price. They offer downside protection through their bond floor while participating in stock upside above the conversion price. Convertibles typically carry lower coupon rates than comparable straight bonds because investors pay for the conversion option."
"What are floating rate notes (FRNs)?","Floating rate notes have variable coupon rates that reset periodically (monthly, quarterly) based on a reference rate like SOFR plus a fixed spread. They provide minimal duration risk because as rates rise, the coupon increases, keeping the bond's value near par. FRNs are attractive in rising rate environments and are common in the corporate bond and structured products markets."
"What are zero-coupon bonds and original issue discount (OID)?","Zero-coupon bonds pay no periodic interest and are issued at a deep discount to par value, with the return realized as the bond accreteds to par at maturity. The IRS requires investors to pay taxes annually on the accreted interest (phantom income) even though no cash is received until maturity, making them most suitable for tax-deferred accounts. Original issue discount (OID) rules govern the tax treatment of the annual accretion."
"What are mortgage-backed securities (MBS)?","MBS are bonds backed by pools of mortgage loans; as homeowners make mortgage payments, those cash flows are distributed to MBS holders. Agency MBS (backed by Fannie Mae, Freddie Mac, or Ginnie Mae) carry implied or explicit government guarantees making them nearly risk-free from a credit standpoint. The primary risk in MBS is prepayment risk: homeowners refinance when rates fall, returning principal to investors who must then reinvest at lower rates."
"What are agency bonds?","Agency bonds are issued by U.S. government-sponsored enterprises (GSEs) like Fannie Mae, Freddie Mac, and Ginnie Mae, or by federal agencies like the Federal Home Loan Banks. Ginnie Mae bonds carry explicit government guarantees, while Fannie and Freddie bonds carry implicit guarantees demonstrated by their 2008 bailout. Agency bonds offer slightly higher yields than Treasuries with minimal credit risk and high liquidity."
"What are CMOs and structured products?","Collateralized Mortgage Obligations (CMOs) divide MBS cash flows into tranches with different maturities and risk profiles, allowing different investor classes to receive targeted cash flows. Senior tranches receive principal first and carry less risk, while subordinate tranches absorb losses first and receive higher yields. The complexity of CMOs contributed to the 2008 financial crisis when embedded risks were poorly understood."
"What is a bond laddering strategy?","A bond ladder involves purchasing bonds with staggered maturities so that a portion of the portfolio matures each year, providing regular access to principal for reinvestment or spending. Laddering reduces reinvestment risk by spreading maturities and interest rate risk by not being concentrated in one maturity. As each rung matures, proceeds are reinvested in new long-term bonds to maintain the ladder structure."
"What is the difference between a bullet and barbell bond portfolio?","A bullet portfolio concentrates maturities around a single target date, suitable for investors with a known future liability. A barbell concentrates holdings at the short and long ends of the yield curve, avoiding the middle maturities. The barbell provides higher yield from long bonds plus liquidity from short bonds, but carries more interest rate risk than an intermediate-focused strategy."
"Should investors hold individual bonds or bond funds?","Individual bonds provide predictable cash flows, defined maturity dates, and the certainty of receiving par at maturity if held to term. Bond funds offer diversification, professional management, and higher liquidity but have no defined maturity, so principal value fluctuates continuously with interest rates. In a rising rate environment, individual bonds held to maturity eliminate the permanent NAV losses that bond fund investors experience."
"How should investors manage duration in a rising rate environment?","Shortening portfolio duration reduces price sensitivity to rising rates; moving from long-duration bonds (10+ year modified duration) to short-duration bonds (1-3 year) dramatically reduces mark-to-market losses. Floating rate notes and TIPS also provide rate protection in different ways. The risk of excessive duration shortening is missing out on locking in higher long-term rates and the opportunity cost if rates decline."
"What does an inverted yield curve signal?","An inverted yield curve occurs when short-term yields exceed long-term yields, historically one of the most reliable recession predictors with a lead time of 6-18 months. The 2-year/10-year Treasury spread is the most watched inversion signal; the U.S. economy entered recession in every instance following a sustained inversion over the past 50 years. The inversion reflects market expectations of future Fed rate cuts as the economy weakens."
"How does the Fed funds rate affect long-term bond yields?","The Fed funds rate directly controls short-term rates but its influence on long-term rates is indirect and imperfect. Long-term yields are determined by market expectations of future short-term rates plus a term premium (compensation for duration risk). This disconnect means the Fed can lower the funds rate while long-term yields rise (as happened in late 2024), creating a steepening yield curve."
"What is the relationship between bond markets and stock markets?","Bonds and stocks have historically had a negative correlation during equity market downturns (the flight-to-quality effect), making bonds effective portfolio diversifiers. Rising interest rates often hurt both stocks and bonds simultaneously (as in 2022), challenging the traditional 60/40 portfolio. The correlation between stocks and bonds depends heavily on whether the economic environment is dominated by recessionary fears (negative correlation) or inflation (positive correlation)."
"What is total return investing in bonds?","Total return investing manages bonds for overall return (price changes plus income) rather than just income, allowing portfolio managers to actively adjust duration and credit exposure based on interest rate and credit spread outlook. This contrasts with buy-and-hold or income-focused strategies. Total return managers like PIMCO became prominent by demonstrating that active bond management could add value over passive benchmarks."
"What are historical default rates for high-yield bonds?","High-yield bonds default at an average rate of 3-5% annually over a full economic cycle, rising to 10-14% during severe recessions (2001, 2008-09). Diversification across issuers and sectors is essential in high-yield investing to manage credit risk. The high yield earned on the overall portfolio typically more than compensates for realized defaults when invested in a diversified fund rather than individual bonds."
"What are the characteristics of emerging market bonds?","Emerging market (EM) bonds are issued by governments and corporations in developing economies, offering higher yields than developed market bonds but carrying additional risks. Currency risk, political instability, lower liquidity, and weaker legal frameworks contribute to the yield premium. Hard currency EM bonds (denominated in USD) are more widely held by international investors than local currency bonds which carry direct exchange rate exposure."
"What are foreign bonds and their currency risks?","Foreign bonds are denominated in the local currency of the issuing country; a U.S. investor holding German government bonds bears both interest rate risk and EUR/USD currency risk. Currency fluctuations can dramatically affect total returns in dollar terms, dwarfing the bond's yield. Currency-hedged bond strategies eliminate this risk but hedging costs reduce the yield advantage of holding foreign bonds."
"What are bond ETFs versus bond mutual funds?","Bond ETFs trade on exchanges throughout the day at market prices and typically have lower expense ratios than actively managed bond mutual funds. Bond mutual funds price once daily at NAV and may offer more complex active management strategies. Both ETFs and mutual funds provide instant diversification across many bonds, but ETFs offer greater tax efficiency through in-kind creation/redemption mechanisms."
"What is the repo (repurchase agreement) market?","The repo market is a critical short-term funding mechanism where financial institutions sell securities with an agreement to repurchase them at a slightly higher price the next day (effectively a collateralized loan). It provides liquidity to banks, broker-dealers, and money market funds. The repo market size exceeds $4 trillion daily and is a key transmission mechanism for Federal Reserve monetary policy."
"What affects bond market liquidity?","Corporate bond market liquidity is significantly lower than equity market liquidity, as bonds trade OTC (over the counter) rather than on centralized exchanges. Individual bonds may trade infrequently, especially smaller issuers, creating large bid-ask spreads. Market stress events (like March 2020) can cause bond market liquidity to freeze even for normally liquid securities, causing prices to gap significantly from fair value."
"How does the secondary market for bonds work?","Most bonds trade in the OTC market between dealers and institutional clients rather than on exchanges, with retail investors typically paying wider spreads. FINRA's TRACE system provides post-trade transparency for bond transactions. Bond prices are quoted as a percentage of par value (90 means 90% of par or $900 for a $1,000 face value bond) with odd-lot trades by retail investors typically executed at less favorable prices than institutional trades."
