question,answer
What is specific lot identification and how does it compare to FIFO and LIFO?,"When you own multiple lots of the same security purchased at different times and prices, you must choose which shares to sell first. FIFO (First In, First Out) sells your oldest shares first — often creating the largest long-term gains. LIFO (Last In, First Out) sells your newest shares first — may create short-term gains if recently purchased. Specific identification lets you choose exactly which lot to sell, giving you maximum tax control: you might select high-basis shares to minimize gains, or low-basis shares to harvest losses. Specific ID must be communicated to your broker at the time of sale. Most tax-aware investors use specific identification to optimize each transaction."
What is a backdoor Roth IRA and how do you execute it step by step?,"The backdoor Roth IRA is a legal strategy allowing high-income earners (above Roth contribution income limits) to fund a Roth IRA indirectly. Let's think through this: Step 1: Make a non-deductible contribution to a traditional IRA (anyone can do this regardless of income — $7,000 in 2024, $8,000 if 50+). Step 2: Wait a few days for the contribution to settle. Step 3: Convert the traditional IRA to a Roth IRA. Step 4: Since the contribution was non-deductible (after-tax), only the earnings (usually minimal) are taxable. Step 5: Report the non-deductible contribution on Form 8606. The result is money in a Roth IRA growing and withdrawing tax-free, despite exceeding the direct contribution income limits."
What is the pro-rata rule and how does it affect the backdoor Roth IRA?,"The pro-rata rule requires that when you convert a traditional IRA to Roth, the IRS looks at all your traditional IRA balances combined to determine the taxable portion — not just the account you're converting. Let's think through this: Step 1: You have $57,000 in a pre-tax traditional IRA from prior 401(k) rollovers, and you add a $7,000 non-deductible contribution. Step 2: Your total IRA balance is $64,000; the pre-tax portion is $57,000 (89%) and after-tax is $7,000 (11%). Step 3: Converting $7,000 means 89% ($6,230) is taxable. The backdoor Roth works cleanly only if you have no pre-existing pre-tax IRA balances. The solution is rolling existing traditional IRA funds into a current employer's 401(k) before doing the backdoor conversion."
What is the mega backdoor Roth IRA?,"The mega backdoor Roth IRA is a strategy allowing up to ~$43,500 in additional Roth savings annually through after-tax 401(k) contributions followed by in-plan Roth conversion or rollover to a Roth IRA. Let's think through this: Step 1: The total 2024 401(k) contribution limit is $69,000 ($76,500 if 50+). Step 2: After your $23,000 pre-tax/$23,000 Roth contribution and any employer match, the gap can be filled with after-tax contributions. Step 3: Many plans allow in-service distribution or in-plan conversion of these after-tax contributions to Roth. Step 4: The after-tax contributions roll into the Roth tax-free; only minimal earnings are taxable. This strategy requires a 401(k) plan that explicitly allows after-tax contributions and in-service conversions — not all plans do."
When does a Roth conversion make financial sense?,"A Roth conversion makes sense when you expect to be in a higher tax bracket in the future than you are today. Let's think through this: Step 1: Identify a year with unusually low income — early retirement gap, business loss, large deductions. Step 2: Calculate how much you can convert while staying in your current bracket (e.g., fill up the 22% bracket). Step 3: Pay taxes now at 22% to avoid paying at 32%+ later. Additional factors favoring conversion: large traditional IRA that will generate significant RMDs, decades of tax-free Roth growth ahead, estate planning goals (Roth has no RMDs for the original owner), and ability to pay the tax from non-IRA funds. Conversions are most compelling in the years between retirement and age 73 when RMDs begin."
What is the Roth conversion ladder for early retirement?,"The Roth conversion ladder is a strategy for accessing Roth funds before age 59½ without the 10% early withdrawal penalty. Let's think through this: Step 1: Retire early with significant traditional IRA or 401(k) savings. Step 2: Each year, convert a portion to Roth IRA. Step 3: Roth conversions become accessible penalty-free after exactly 5 years from the conversion date (each conversion has its own 5-year clock). Step 4: In year 6 of retirement, withdraw the amount you converted in year 1, penalty-free. Step 5: Continue the ladder each year. This requires living on other assets (taxable accounts, cash) for the first 5 years to allow the ladder to build. Proper planning means you have tax-efficient, penalty-free income throughout early retirement."
How do Roth IRA vs traditional IRA compare for tax treatment?,"Traditional IRA: contributions may be tax-deductible (reducing taxable income today), money grows tax-deferred, and withdrawals in retirement are taxed as ordinary income. Roth IRA: contributions are made with after-tax dollars (no deduction), money grows tax-free, and qualified withdrawals are completely tax-free. The Roth wins if your future tax rate is higher than today's rate; the traditional wins if future rates are lower. The Roth has key advantages beyond the rate comparison: no required minimum distributions, more flexibility for heirs, and tax-free growth on decades of compounding. Most financial planners favor Roth for younger, lower-income taxpayers and traditional for those currently in peak earning years."
Should I choose traditional 401(k) or Roth 401(k) contributions?,"Let's think through this: Step 1: Consider your current vs expected future tax bracket. If you're early in your career at 22%, future RMDs may push you to 24–32% — Roth wins. If you're at peak earnings at 35%, the immediate deduction is valuable — traditional wins. Step 2: Consider flexibility — Roth 401(k) has no income limits and no RMDs (if rolled to Roth IRA). Step 3: Tax diversification — having both types gives you withdrawal flexibility in retirement to manage your bracket. Step 4: Employer match always goes pre-tax regardless of your choice. A practical approach: Roth 401(k) when young or in low brackets; traditional when in 32%+ brackets; a mix for diversification. When in doubt, the Roth's tax-free growth is a powerful long-term asset."
What are after-tax 401(k) contributions and how do rollovers work?,"After-tax 401(k) contributions are contributions made beyond the pre-tax/Roth employee limit ($23,000 in 2024), up to the total plan limit of $69,000. These contributions are made with after-tax dollars and grow tax-deferred (not tax-free). The value is in converting them to Roth status: through an in-plan Roth conversion or by rolling them to a Roth IRA upon separation from service. The 2014 IRS Notice 2014-54 clarified that you can separately roll pre-tax earnings to a traditional IRA and after-tax contributions to a Roth IRA, enabling the mega backdoor Roth. If your plan allows after-tax contributions and in-service withdrawals, this is one of the most powerful tax-sheltering strategies available."
What is a Solo 401(k) and what are its tax benefits for self-employed individuals?,"A Solo 401(k) — also called an Individual 401(k) or Self-Employed 401(k) — is available to self-employed individuals and business owners with no full-time employees (other than a spouse). In 2024, you can contribute as both employee ($23,000, or $30,500 if 50+) and employer (up to 25% of net self-employment income), with a combined limit of $69,000 ($76,500 if 50+). This dramatically higher contribution limit compared to a SEP-IRA (in low-income years) makes it ideal for self-employed professionals. Both Roth and traditional options are available. A Solo 401(k) also allows loans and, with the right plan document, after-tax contributions for the mega backdoor Roth."
What is a SEP-IRA and who should use it?,"A SEP-IRA (Simplified Employee Pension) is a retirement account for self-employed individuals and small business owners. For 2024, you can contribute up to 25% of net self-employment income (20% after the SE tax deduction adjustment), with a maximum of $69,000. It's extremely simple to set up — no annual Form 5500 filing required. Contributions are tax-deductible and grow tax-deferred. However, SEP-IRA contributions must be made proportionally for all eligible employees, making it costly for businesses with employees. Compared to a Solo 401(k), the SEP-IRA may allow larger contributions at high income levels but is less flexible at lower income levels since there's no employee contribution component."
What is a SIMPLE IRA and how does it differ from a SEP-IRA?,"A SIMPLE IRA (Savings Incentive Match Plan for Employees) is designed for small businesses with 100 or fewer employees. Employees can contribute up to $16,000 in 2024 ($19,500 if 50+) via salary deferral. Employers must either match contributions dollar-for-dollar up to 3% of compensation, or contribute 2% of compensation for all eligible employees. Unlike a SEP-IRA, employees contribute from their salary (not just employer). Unlike a 401(k), the SIMPLE IRA has lower contribution limits and a 2-year rule — withdrawals within the first two years incur a 25% penalty (vs 10% for other IRAs). The SIMPLE IRA is easiest to administer for small employers who want to offer employee retirement benefits."
What is the HSA triple tax advantage?,"The Health Savings Account (HSA) is the only account in the U.S. tax code with a triple tax advantage: (1) Contributions are tax-deductible — reducing your taxable income in the year of contribution. (2) Growth is tax-free — investments in the HSA grow without capital gains, dividends, or interest taxes. (3) Withdrawals are tax-free — when used for qualified medical expenses at any time, withdrawals are completely tax-free. For 2024, contribution limits are $4,150 for self-only coverage and $8,300 for family coverage (plus $1,000 catch-up for those 55+). To contribute, you must be enrolled in a High Deductible Health Plan (HDHP). No other account type offers this combination of tax benefits."
What is the optimal HSA investment strategy?,"The optimal HSA strategy treats it as a stealth retirement account rather than a medical checking account. Let's think through this: Step 1: Contribute the maximum each year to the HSA. Step 2: Pay current medical expenses out of pocket (from your regular cash flow) rather than withdrawing from the HSA. Step 3: Invest the HSA in low-cost index funds and let it grow for decades. Step 4: Save all your medical receipts indefinitely — there is no time limit on reimbursement. Step 5: In retirement, either reimburse yourself from decades of saved receipts (tax-free) or withdraw for any purpose after age 65 (taxed as ordinary income, like a traditional IRA). This approach converts the HSA into a powerful supplemental retirement account with unmatched tax efficiency."
How does a Flexible Spending Account (FSA) differ from an HSA?,"Key differences: FSA contributions are use-it-or-lose-it (though employers may allow a $640 rollover or 2.5-month grace period), while HSA funds roll over indefinitely. FSAs are employer-sponsored and do not require an HDHP; HSAs require HDHP enrollment and you own the account (portable if you change jobs). FSA 2024 limit is $3,200 (healthcare) vs HSA $4,150 (self) or $8,300 (family). FSA funds are available in full on day one of the plan year; HSA funds are only available as you contribute. HSAs can be invested and grow tax-free; most FSAs cannot be invested. You cannot have both an HSA and a standard healthcare FSA simultaneously, though a 'limited-purpose FSA' (dental/vision only) can coexist with an HSA."
What is a dependent care FSA?,"A Dependent Care FSA (DCFSA) allows you to set aside up to $5,000 per household ($2,500 if married filing separately) in pre-tax dollars for qualifying childcare and dependent care expenses. Eligible expenses include daycare, preschool, after-school programs, and in-home care for children under 13 or qualifying dependents. The tax savings equals your marginal rate times contributions — someone in the 22% bracket saves $1,100 on the full $5,000. Like a healthcare FSA, it's use-it-or-lose-it. The DCFSA interacts with the Child and Dependent Care Tax Credit — you cannot claim the credit for expenses paid from the DCFSA, so higher earners (for whom the credit is a smaller percentage) benefit most from the DCFSA."
What are the tax benefits of a 529 college savings plan?,"A 529 plan offers significant tax advantages: contributions are made with after-tax dollars, but the money grows tax-free, and withdrawals for qualified education expenses (tuition, fees, books, room and board) are completely tax-free federally. Many states offer an additional state income tax deduction or credit for contributions — 30+ states offer some deduction. Qualified expenses now include K-12 tuition (up to $10,000/year), apprenticeship programs, and up to $10,000 lifetime in student loan repayments (under SECURE 2.0). Starting in 2024, unused 529 funds can be rolled over to a Roth IRA for the beneficiary (subject to a $35,000 lifetime cap and 15-year account seasoning rule), eliminating the overfunding concern."
What is 529 superfunding (the 5-year gift tax election)?,"Superfunding allows you to make five years' worth of annual gift tax exclusions in a single 529 contribution without incurring gift tax. For 2024, the annual exclusion is $18,000 per person, so you can superfund up to $90,000 ($180,000 for a married couple) into a single beneficiary's 529 in one lump sum. Let's think through this: Step 1: Contribute $90,000 (single) to a grandchild's 529. Step 2: Elect to treat it as five $18,000 annual gifts over 5 years on IRS Form 709. Step 3: The $90,000 leaves your taxable estate immediately and grows tax-free. Step 4: No additional annual exclusion gifts to that beneficiary for 5 years. This is an excellent estate reduction strategy, particularly for grandparents with large estates."
How does a Coverdell Education Savings Account (ESA) compare to a 529?,"Both accounts offer tax-free growth and withdrawals for education expenses. Key differences: Coverdell ESA has a $2,000 annual contribution limit (vs unlimited 529); Coverdell income limits phase out at $95,000–$110,000 (single) and $190,000–$220,000 (MFJ) — 529 has no income limits. Coverdell covers K-12 expenses more broadly than 529 (all K-12 expenses vs 529's $10,000/year tuition cap). Coverdell funds must be used by age 30 (vs 529 with no age limit). The 529's unlimited contribution and no income limits make it far more widely used, while Coverdell offers somewhat more flexibility for lower-income families prioritizing K-12 private school costs."
What are UGMA/UTMA accounts and how does the kiddie tax affect them?,"UGMA (Uniform Gifts to Minors Act) and UTMA (Uniform Transfers to Minors Act) accounts are custodial investment accounts owned by the child but managed by a custodian until the child reaches majority (18 or 21). The kiddie tax applies to investment income above $2,500 earned by a child under 19 (or full-time student under 24) — it's taxed at the parent's marginal rate rather than the child's lower rate. Only the first $1,300 is tax-free and the next $1,300 is taxed at the child's rate. Gains from the account also count toward the child's financial aid calculation at a 20% assessment rate (vs 5.64% for parental assets), making UGMA/UTMA less favorable for families pursuing need-based financial aid."
What are Qualified Opportunity Zone investments and their tax benefits?,"Qualified Opportunity Zones (QOZs) are economically distressed communities designated by states where investors receive significant tax incentives for investing capital gains. Benefits: (1) Deferral — reinvest capital gains into a Qualified Opportunity Fund (QOF) within 180 days and defer the original gain tax until you sell the QOF investment or December 31, 2026 (whichever is earlier). (2) Reduction — a 10% step-up in basis for gains held 5 years (this is mostly expired for new investments). (3) Elimination — any appreciation in the QOF itself is entirely tax-free if held 10 or more years. This makes QOZs particularly attractive for taxpayers with large capital gains seeking long-term, tax-free appreciation, though the investments carry illiquidity and real estate development risk."
What is a 1031 exchange and what are the key rules and timeline?,"A 1031 exchange (like-kind exchange) allows real estate investors to defer capital gains taxes by reinvesting proceeds from a property sale into another qualifying property. Key rules: (1) Both properties must be 'like-kind' (broadly defined — any investment real property qualifies). (2) The replacement property must be identified within 45 days of the sale. (3) The exchange must close within 180 days of the sale. (4) A qualified intermediary must hold the funds — you cannot receive the proceeds directly. (5) The replacement property value and debt must equal or exceed the relinquished property's. Gains can be deferred indefinitely through a chain of exchanges; heirs receive a stepped-up basis at death, potentially eliminating the deferred gain permanently."
How does real estate depreciation and cost segregation work for taxes?,"Rental real estate can be depreciated over 27.5 years (residential) or 39 years (commercial), creating an annual non-cash deduction. Cost segregation accelerates this by identifying building components — flooring, fixtures, electrical, landscaping — that qualify for 5, 7, or 15-year depreciation instead. This front-loads deductions significantly. Let's think through this: Step 1: You buy a $1M rental property. Normal depreciation: ~$36,000/year. Step 2: A cost segregation study identifies $200,000 in 5-year personal property. Step 3: With bonus depreciation, you can deduct much of that $200,000 in year one. Step 4: This creates large paper losses that offset rental income or (with real estate professional status) other income. Cost segregation is most valuable for investors in high brackets with significant real estate holdings."
What are passive activity loss rules and how do they affect real estate investors?,"Passive activity loss rules (IRC Section 469) limit your ability to use losses from 'passive activities' (including most rental real estate) to offset active income like wages or business income. Passive losses can only offset passive income, and excess losses are suspended and carried forward. However, there is a $25,000 special allowance for rental real estate for taxpayers actively participating: if your modified AGI is under $100,000, up to $25,000 of rental losses can offset active income; this phases out completely at $150,000. Above that threshold, all rental losses are suspended unless you qualify as a real estate professional, you sell the property (releasing all suspended losses), or you have passive income from other sources."
What is the real estate professional designation for tax purposes?,"The real estate professional designation (IRC Section 469(c)(7)) allows qualifying individuals to deduct rental losses against all income without the passive activity loss restrictions. To qualify: (1) More than 50% of your personal services during the year must be in real property trades or businesses in which you materially participate. (2) You must perform more than 750 hours of services per year in those activities. Additionally, you must materially participate in each rental property (or make a grouping election). This designation is most impactful for high-income earners (especially those with a stay-at-home spouse who manages properties) as it converts unlimited rental losses — amplified by depreciation and cost segregation — into deductions against high-salary income."
What is the Net Investment Income Tax (NIIT)?,"The Net Investment Income Tax (NIIT) is a 3.8% surtax on the lesser of net investment income or the amount by which modified AGI exceeds $200,000 (single) or $250,000 (MFJ). Net investment income includes interest, dividends, capital gains, rental income, royalties, and passive business income. It does not include wages, Social Security, distributions from IRAs/401(k)s, or income from active businesses. For a high earner with $50,000 in capital gains, this adds $1,900 in additional tax. Strategies to manage NIIT include: maximizing retirement contributions to lower MAGI, harvesting losses to reduce net capital gains, and investing in tax-exempt municipal bonds (whose interest is excluded from NII)."
What is the Additional Medicare Tax on high earners?,"The Additional Medicare Tax is a 0.9% surtax on wages and self-employment income above $200,000 (single) or $250,000 (MFJ). Unlike the NIIT, it applies only to earned income — wages, tips, and net self-employment income. Employers withhold it once wages exceed $200,000 per employee (regardless of filing status), so married couples may under-withhold if both spouses earn below $200,000 separately but exceed $250,000 combined. The difference is reconciled on the tax return. Strategies to minimize it include maximizing pre-tax retirement plan contributions (which reduce W-2 income) and S-corporation structures for self-employed individuals (where reasonable salary below the threshold limits the base subject to the surtax)."
How does the Alternative Minimum Tax (AMT) work?,"The AMT is a parallel tax system designed to ensure high-income taxpayers pay a minimum level of tax. You calculate your tax under the regular system and the AMT system separately, then pay whichever is higher. AMT computation: Start with regular taxable income, add back certain preference items and adjustments (state taxes, standard deduction, certain deductions), subtract the AMT exemption, multiply by AMT rates (26% up to $232,600; 28% above for 2024), then compare to regular tax. The major AMT triggers include large SALT deductions (these are added back), exercising incentive stock options, and high miscellaneous deductions. The TCJA significantly increased the AMT exemption, dramatically reducing the number of taxpayers who owe AMT."
What are the 2024 AMT exemption amounts and phase-out thresholds?,"For 2024, the AMT exemption is $85,700 for single filers and $133,300 for married filing jointly. These exemptions phase out at a rate of 25 cents per dollar once AMTI (Alternative Minimum Taxable Income) exceeds $609,350 (single) or $1,218,700 (MFJ) — so the exemption phases out completely at higher income levels. The TCJA's dramatically increased exemptions (from ~$55,400 single before 2018) mean the AMT now primarily affects very high earners and those who exercise large incentive stock options. Taxpayers near the phase-out range should model their AMT exposure carefully, particularly in years with large ISO exercises, significant capital gains, or other preference items."
How does the AMT interact with incentive stock options (ISOs)?,"Exercising incentive stock options (ISOs) does not trigger regular income tax — but the spread between the exercise price and the fair market value at exercise is an AMT preference item added to AMTI. Let's think through this: Step 1: You exercise ISOs with a $10 strike price when the stock is at $50. The $40 spread times your shares counts as AMT income. Step 2: This can trigger substantial AMT even if you haven't sold the shares or received any cash. Step 3: If the stock then declines, you could owe more AMT than the shares are worth — the situation that devastated many tech employees in 2000–2001. Strategy: exercise ISOs early in the year to monitor the stock, spread exercises over multiple years, or exercise only enough to stay below the AMT crossover point."
What is the tax treatment of incentive stock options (ISOs)?,"ISOs receive favorable tax treatment if holding period rules are met: no ordinary income tax at grant or exercise; if you hold shares at least 2 years from grant date AND 1 year from exercise date (the 'qualifying disposition'), the entire gain is taxed at long-term capital gains rates. Disqualifying dispositions (selling before those periods) result in the spread at exercise being taxed as ordinary income. The major caveat is the AMT treatment at exercise — the spread is an AMT preference item even in qualifying dispositions. Proper ISO planning involves modeling AMT exposure, considering partial exercises across multiple tax years, and timing sales to achieve qualifying disposition treatment while managing both regular and AMT liability."
What is the tax treatment of non-qualified stock options (NSOs)?,"Non-qualified stock options are taxed differently from ISOs: at exercise, the spread (fair market value minus exercise price) is immediately taxed as ordinary income and subject to payroll taxes (FICA) — your employer withholds accordingly. The taxable income at exercise creates a cost basis equal to the FMV at exercise. Any subsequent appreciation from exercise to sale is taxed as short-term or long-term capital gain depending on the holding period. NSOs are simpler from a tax perspective — no AMT complexity — but generate ordinary income rather than preferential capital gains rates. If you expect significant appreciation after exercise, NSOs reward long holding periods with lower capital gains rates on the post-exercise appreciation."
How are RSUs taxed?,"Restricted Stock Units (RSUs) are taxed as ordinary income at vesting — not at grant. When RSUs vest, the fair market value of the shares on the vest date is treated as W-2 income, subject to federal, state, and FICA taxes. Employers typically withhold shares to cover taxes (statutory rate of 22% federal for supplemental wages, though your actual rate may be higher). After vesting, the FMV at vest becomes your cost basis. Any subsequent gain (or loss) from vest date to sale is a capital gain (short or long term depending on holding period). Common mistake: employees forget the large ordinary income event at vest and are surprised by a tax bill. Planning involves modeling vest-date income and potentially selling shares immediately to cover tax obligations rather than holding concentrated positions."
How is an Employee Stock Purchase Plan (ESPP) taxed?,"ESPP taxation depends on whether it's a qualifying or disqualifying disposition. Qualifying disposition (holding shares 2+ years from offering date and 1+ year from purchase date): the discount element (up to 15%) is taxed as ordinary income, and additional gains are long-term capital gains — favorable treatment. Disqualifying disposition (selling before those periods): the discount at purchase (or actual gain if less) is taxed as ordinary income; remaining gain is capital gain. Since ESPPs typically offer a 15% discount plus a lookback provision, they're almost always worth participating in fully. Most employees sell immediately upon purchase (disqualifying disposition) to lock in the guaranteed discount rather than risk stock decline, accepting ordinary income treatment on the spread."
What is the Qualified Small Business Stock (QSBS) exclusion under Section 1202?,"Section 1202 allows investors and founders to exclude 100% of capital gains on the sale of Qualified Small Business Stock, up to $10 million (or 10x cost basis, whichever is greater) per issuer. Requirements: (1) Stock must be in a C-corporation with gross assets under $50 million at time of issuance. (2) Must be acquired at original issuance (not secondary market). (3) Must be held for more than 5 years. (4) Company must be in an eligible trade or business (service businesses like law, finance, and health are excluded). For startup founders and early investors, this can mean paying zero federal capital gains tax on tens of millions in gains. States vary — California does not conform to Section 1202, making state tax planning critical."
What is the Qualified Business Income (QBI) deduction under Section 199A?,"The QBI deduction allows eligible self-employed individuals and pass-through business owners (sole proprietors, S-corps, partnerships, LLCs) to deduct up to 20% of their qualified business income, significantly reducing taxable income. For 2024, the deduction phases out for Specified Service Trades or Businesses (SSTBs — doctors, lawyers, consultants, financial advisors) at $191,950–$241,950 (single) and $383,900–$483,900 (MFJ). For non-SSTBs above those thresholds, the deduction is limited to the greater of 50% of W-2 wages or 25% of W-2 wages plus 2.5% of qualified property. The QBI deduction is currently scheduled to expire after 2025 absent Congressional action. For eligible business owners, it's a substantial benefit worth optimizing for."
How does S-corp election reduce self-employment taxes compared to an LLC?,"A single-member LLC by default has all net income subject to self-employment (SE) tax (15.3% up to the Social Security wage base, 2.9% above). An S-corp allows you to split income between W-2 salary (subject to payroll taxes) and distributions (not subject to SE tax). Let's think through this: Step 1: Your business earns $200,000 net. As a sole prop, SE tax applies to most of this. Step 2: As an S-corp, you pay yourself a 'reasonable salary' of $80,000 — only the salary faces payroll taxes. Step 3: The remaining $120,000 passes through as a distribution, avoiding SE tax (~$17,000 in savings). You must pay reasonable compensation or the IRS will reclassify distributions. S-corp benefits typically kick in above $40,000–$50,000 in net profit, where the payroll administration costs are worth it."
What is the self-employment tax deduction?,"Self-employed individuals pay both the employer and employee portions of Social Security and Medicare taxes (15.3% combined on net SE income up to the SS wage base, 2.9% above). However, you can deduct the employer-equivalent portion (half of SE tax) from your gross income as an above-the-line deduction when calculating adjusted gross income. For 2024, this means deducting approximately 7.65% of net SE income. This deduction reduces your federal and state income taxes even if you take the standard deduction. It does not reduce SE tax itself, but it does reduce the income base on which regular income tax is calculated — a meaningful benefit for self-employed individuals."
