question,answer
What are supply and demand?,"Supply and demand are the fundamental forces that determine prices and quantities in market economies. Demand describes the relationship between price and the quantity consumers wish to purchase; supply describes the relationship between price and the quantity producers wish to sell. Market equilibrium occurs where supply and demand balance, establishing the market-clearing price and quantity."
What is price elasticity?,"Price elasticity measures how sensitive the quantity demanded or supplied of a good is to a change in its price. Elastic goods (elasticity > 1) see large changes in demand with small price changes (e.g., luxury goods). Inelastic goods (elasticity < 1) see small demand changes even with significant price movements (e.g., insulin, gasoline in the short term)."
What is consumer confidence?,"Consumer confidence is a measure of how optimistic consumers feel about the current and future economic situation, including their financial well-being and spending intentions. High consumer confidence typically signals increased consumer spending, which drives economic growth. The Conference Board and University of Michigan publish widely watched monthly consumer confidence surveys."
What is the PMI index?,"The Purchasing Managers' Index (PMI) is a survey-based economic indicator measuring business activity in the manufacturing and services sectors. A PMI above 50 indicates expansion; below 50 indicates contraction. The PMI is released monthly ahead of official GDP data, making it one of the most closely watched leading indicators for economic health."
What is the yield curve?,"The yield curve plots the interest rates of bonds with equal credit quality but different maturity dates, typically U.S. Treasury bonds from 3 months to 30 years. In a normal economy, yields rise with maturity (upward sloping). The shape of the yield curve reflects market expectations about future interest rates and economic conditions."
What is an inverted yield curve?,"An inverted yield curve occurs when short-term interest rates exceed long-term rates, which is unusual because investors normally demand higher yields for longer maturities. It has historically been one of the most reliable predictors of recessions, having preceded every U.S. recession in the past 50 years. The inversion typically occurs when the market anticipates future rate cuts due to slowing economic growth."
What are Treasury bonds?,"U.S. Treasury bonds are long-term debt securities issued by the U.S. government with maturities ranging from 10 to 30 years, considered among the safest investments in the world due to the government's full faith and credit backing. Treasury bond yields serve as the benchmark 'risk-free rate' used in financial modeling and valuation. Prices and yields move inversely—when bond prices fall, yields rise."
What are TIPS?,"Treasury Inflation-Protected Securities (TIPS) are U.S. government bonds whose principal adjusts with inflation (as measured by CPI), protecting investors from inflation erosion. The real interest rate on TIPS is set at issuance, and both principal and interest payments grow with inflation. TIPS are widely used by investors seeking inflation protection and by analysts to measure market-implied inflation expectations."
What is the repo rate?,"The repo rate (repurchase agreement rate) is the interest rate at which the central bank lends short-term money to commercial banks, or more broadly, the rate at which financial institutions borrow using securities as collateral. Changes in the repo rate influence all short-term interest rates in the economy. In the U.S., repo markets are critical for short-term bank funding and liquidity."
What is LIBOR?,"LIBOR (London Interbank Offered Rate) was the benchmark interest rate at which major global banks lend to one another in international interbank markets. It served as the reference rate for hundreds of trillions of dollars in financial contracts worldwide. LIBOR was phased out at the end of 2021 due to manipulation scandals and replaced primarily by SOFR in the U.S."
What is SOFR?,"SOFR (Secured Overnight Financing Rate) is the benchmark interest rate that replaced LIBOR in the U.S. financial system, measuring the cost of borrowing cash overnight collateralized by U.S. Treasury securities. Unlike LIBOR, which was based on bank estimates, SOFR is based on actual transactions, making it more reliable and manipulation-resistant. It became the standard reference rate for U.S. dollar contracts from 2023."
What are bank reserve requirements?,"Bank reserve requirements mandate that commercial banks hold a minimum percentage of their deposits as reserves, either in vault cash or as deposits with the central bank. The Fed reduced reserve requirements to zero in 2020. Reserve requirements were historically used as a monetary policy tool, but the Fed now primarily relies on interest rates on excess reserves to manage monetary conditions."
What is fractional reserve banking?,"Fractional reserve banking is the system by which banks hold only a fraction of depositors' funds in reserve and lend out the rest. This multiplies the money supply far beyond the amount of physical currency: a deposit of $1,000 with a 10% reserve requirement can ultimately generate $10,000 in total deposits across the banking system through successive lending and redepositing. This money creation process is foundational to modern economies."
What is central bank digital currency (CBDC)?,"A Central Bank Digital Currency (CBDC) is a digital form of a country's fiat currency issued directly by the central bank. Unlike cryptocurrencies, CBDCs are centralized, state-backed, and pegged to the national currency. Many countries are researching or piloting CBDCs to improve payment system efficiency, financial inclusion, and monetary policy transmission."
What is cryptocurrency regulation?,"Cryptocurrency regulation involves legal and governmental frameworks governing the issuance, trading, and use of digital assets. Regulatory approaches vary significantly globally—some jurisdictions have embraced crypto with clear rules while others have restricted or banned it. Key regulatory areas include anti-money laundering compliance, securities law classification, consumer protection, stablecoin oversight, and taxation of crypto gains."
What are the economic effects of globalization?,"Globalization involves the increasing integration of national economies through trade, investment, technology, and labor flows. It has contributed to lower consumer prices, expanded markets for exporters, and lifted hundreds of millions out of poverty in developing countries. However, globalization has also contributed to wage stagnation and job losses in certain industries in developed countries, contributing to political tensions around trade policy."
What is supply chain economics?,"Supply chain economics studies the creation and flow of goods from raw materials through production to consumers, and the cost, efficiency, and resilience of these systems. The COVID-19 pandemic exposed the fragility of highly optimized global supply chains, triggering shortages and inflation. Companies and governments are now rethinking supply chain strategies to balance efficiency with resilience through nearshoring and inventory buffers."
What drives commodity prices?,"Commodity prices are driven by global supply and demand dynamics, weather patterns, geopolitical events, currency movements (especially the U.S. dollar), and market speculation. Supply shocks (like droughts or OPEC production cuts) can cause dramatic price spikes; demand slowdowns (like global recessions) can cause price collapses. Commodity prices in turn affect inflation, corporate costs, and the economic fortunes of resource-dependent countries."
What is the impact of oil prices on the economy?,"Oil prices significantly influence economic conditions as energy is a fundamental input across nearly all industries and is a major component of household budgets. Rising oil prices increase production costs, reduce consumer purchasing power, and can slow economic growth or cause inflation. Oil-importing countries suffer economically from high oil prices while major oil exporters benefit—illustrating the geopolitical as well as economic importance of oil markets."
What drives the housing market economically?,"The housing market is driven by interest rates, employment conditions, population growth, housing supply constraints, and credit availability. Low interest rates reduce mortgage costs, stimulating demand and pushing home prices higher. Housing wealth effects are significant—rising home values make homeowners feel wealthier and increase consumer spending, while housing downturns can have broad negative economic ripple effects."
