question,answer
"What is due diligence in a private equity deal?","PE due diligence explained: Step 1: Due diligence (DD) is the comprehensive investigation of a target company before acquisition — typically a 4-8 week intensive process. Step 2: Financial DD: auditing historical financials, normalizing EBITDA (removing one-time items), stress-testing projections, and identifying working capital needs. Step 3: Commercial DD: assessing market size, competitive positioning, customer concentration, pricing power, and growth drivers. Step 4: Operational DD: evaluating management team quality, operational efficiency, IT systems, supply chain risks, and improvement opportunities. Step 5: Legal DD: reviewing contracts, IP ownership, litigation risks, regulatory compliance, and environmental liabilities. Step 6: Exit DD: modeling exit scenarios (strategic sale, IPO, secondary buyout) and potential buyers/public market comparables. Therefore, thorough DD is the foundation of PE returns — most value destruction in PE comes from insufficient due diligence on commercial or operational risks."
"What is a secondary buyout (SBO) in private equity?","Secondary buyout explained: Step 1: A secondary buyout occurs when one PE firm sells a portfolio company to another PE firm, rather than to a strategic buyer or via IPO. Step 2: The selling PE firm has typically held the company for 4-7 years, improved it, and is now returning capital to its own investors. Step 3: The buying PE firm believes additional operational improvement, bolt-on acquisitions, or market growth can drive further value creation. Step 4: Critics argue that SBOs recycle companies without creating real economic value and that financial engineering (taking on new debt) drives returns rather than fundamental improvement. Step 5: Today, SBOs represent 40-50% of all PE exits — reflecting the maturation and scale of the PE industry. Therefore, SBOs are a valid exit route but require careful analysis of whether there are genuinely new value creation levers available, or whether the deal is purely financial re-engineering."
"What is a bolt-on acquisition in private equity?","Bolt-on acquisition strategy: Step 1: After acquiring a 'platform' company, PE firms often make bolt-on acquisitions — smaller companies added to the platform to accelerate growth. Step 2: Bolt-ons achieve multiple expansion: the platform may trade at 12x EBITDA, but smaller acquired companies are bought at 6-8x EBITDA. When consolidated, their earnings are valued at 12x — instantly creating value through arbitrage. Step 3: Bolt-ons also create synergies: shared overhead, cross-selling to combined customer bases, pricing power through larger market share. Step 4: Execution risk: integrating multiple acquisitions simultaneously strains management bandwidth and can distract from the core business. Step 5: Buy-and-build strategies (aggressive bolt-on acquisition) are common in fragmented industries like healthcare services, plumbing, and IT services. Therefore, bolt-on acquisition is one of the most powerful PE value creation tools when executed on a fragmented industry with a strong platform."
"What is an exit in private equity and what are the main exit routes?","PE exit routes explained: Step 1: An exit is when a PE fund sells its stake in a portfolio company, converting the investment to cash (or liquid stock) for distribution to investors. Step 2: Strategic sale: selling to a larger company in the same or adjacent industry. This is the most common exit (40-50% of all PE exits). Strategics often pay the highest prices due to synergies. Step 3: IPO (Initial Public Offering): taking the company public on a stock exchange. Provides liquidity but takes time and is subject to market conditions. PE often retains a large stake post-IPO. Step 4: Secondary buyout: selling to another PE firm (40-50% of exits). Quick liquidity but often debated as value-recycling. Step 5: Management buyout: selling to the company's own management team, often with PE backing. Used for smaller businesses. Therefore, PE firms model all exit scenarios from day one, selecting the path that maximizes investor returns given market timing and company performance."
"What is the role of leverage in private equity returns?","Leverage's role in PE returns: Step 1: Leverage amplifies equity returns. If a company is bought for $100M (60% debt, 40% equity) and sold for $150M after debt paydown, the equity might be worth $80M — a 2x return on $40M invested. Without leverage (all equity), a $150M sale on $100M invested is just 1.5x. Step 2: The three main sources of PE return: (1) Multiple expansion (buying at 8x EBITDA, selling at 12x), (2) Operational improvement (growing EBITDA), (3) Debt paydown (reducing leverage increases equity value). Step 3: Studies show that 30-50% of PE returns historically came from leverage and multiple expansion rather than operational improvement. Step 4: Post-2008 regulation increased the cost and scrutiny of buyout debt; rising interest rates (2022-2024) significantly compressed the advantage of leverage. Therefore, understanding how much of a PE fund's return came from genuine operational improvement vs. financial engineering is critical for evaluating manager skill."
"What is a limited partner (LP) and general partner (GP) in PE?","LP/GP structure explained: Step 1: The Private Equity fund is structured as a Limited Partnership with two types of investors. Step 2: General Partner (GP): the PE firm's management team. They make all investment decisions, manage portfolio companies, and are personally liable for the fund's obligations. They typically contribute 1-3% of the fund's capital ('skin in the game'). Step 3: Limited Partners (LPs): the investors — pension funds, endowments, sovereign wealth funds, family offices, and high-net-worth individuals. They contribute 97-99% of capital but have limited liability and no management role. Step 4: The GP earns management fees (2% of committed capital) and carried interest (20% of profits). LPs receive the remaining profits plus return of capital. Step 5: The relationship is governed by a Limited Partnership Agreement (LPA) specifying all economic and governance terms. Therefore, the LP/GP structure aligns interests through the GP's carried interest while limiting LP liability to their committed capital."
"What is the difference between committed capital and invested capital in PE?","Committed vs. invested capital: Step 1: Committed capital is the total amount LPs have agreed to provide to the fund when called. Step 2: Invested capital (or called capital, or paid-in capital) is the amount actually drawn down and deployed into investments — plus management fees. Step 3: Capital is called gradually over the investment period (typically years 1-5), not all at once. LPs must be ready to wire funds within 10-15 business days of a capital call. Step 4: Between capital calls, LPs typically hold committed-but-uncalled capital in liquid investments (short-term bonds, money market). The return on this holding period is not counted in PE returns. Step 5: Unfunded commitments represent a contingent liability — LPs must plan liquidity to meet calls even in difficult markets. Therefore, committing to a PE fund means ensuring sufficient liquid reserves to fund capital calls over 3-5 years — failing to fund a capital call triggers severe penalties and forfeiture of existing investment."
"What is a capital call (or drawdown) in PE?","Capital calls explained: Step 1: When a PE fund identifies an investment opportunity and needs to fund it, it sends a capital call notice to LPs requiring them to wire a specified percentage of their commitment. Step 2: Capital calls are typically 10-20% of total commitment per call, issued with 10-15 business days' notice. Step 3: Over the fund's investment period (years 1-5), multiple capital calls are issued until committed capital is fully drawn. Step 4: LPs that fail to meet a capital call are considered defaulting — they may forfeit their interest or face severe dilution. Step 5: For large institutional LPs, managing liquidity across dozens of PE funds with unpredictable capital call timing is a sophisticated treasury function. Therefore, PE investing requires maintaining a 'liquidity buffer' equal to uncalled commitments in liquid assets, separate from the PE allocation itself."
"What is a preferred return (hurdle rate) in PE fund economics?","Preferred return explained: Step 1: A preferred return (hurdle rate) is the minimum annual return LPs receive before the GP takes any carried interest — typically 8% per year. Step 2: Return distribution with 8% hurdle and 20% carry: First, LPs receive all capital back plus 8% annual return. Second, 'GP catch-up' provision: the GP receives 100% of subsequent distributions until it has received 20% of total profits (to match 20% carry on all profits). Third, remaining profits split 80/20 (LPs/GP). Step 3: Without a hurdle rate, GPs would collect carry even for mediocre performance in a rising market. Step 4: The 8% hurdle is a 'cumulative' preferred return — every year of underperformance accumulates before carry is collected. Therefore, the preferred return structure ensures GPs genuinely add value above a risk-free-like baseline before earning performance compensation."
"What does 'going public vs. staying private' mean for a company backed by PE?","IPO vs. staying private in PE: Step 1: When a PE-backed company matures, one exit route is an IPO (going public) — listing shares on NYSE or NASDAQ for public investors to buy. Step 2: Benefits of going public: high valuation multiples in bullish markets, liquidity for investors, access to public capital markets, brand credibility, stock-based compensation for employees. Step 3: Costs of going public: significant compliance burden (SOX, SEC reporting), quarterly earnings pressure that can distort long-term strategy, loss of confidentiality, IPO underwriting costs (4-7% of deal). Step 4: Many PE-backed companies stay private longer today — private credit markets provide capital without the burden of public reporting. The rise of secondary markets (shares sold on private marketplaces) provides some liquidity. Step 5: PE firms may also pursue a 'dual-track' process — simultaneously preparing for an IPO and running a strategic sale process, choosing whichever maximizes value. Therefore, the IPO decision involves weighing market conditions, valuation premium, management readiness, and strategic optionality."
"What PE valuation methods are used to price a buyout target?","PE valuation methods: Step 1: Private equity firms use multiple valuation methodologies simultaneously to triangulate a fair price for acquisition targets — no single method is definitive, and reconciling the outputs requires judgment about which is most relevant for the specific company and sector. Step 2: EV/EBITDA multiple analysis (most common): identify public company comparables and recent M&A transactions in the same sector. Apply the median or appropriate EV/EBITDA multiple to the target's normalized trailing or forward EBITDA. Example: if comparable software companies trade at 12x EBITDA and the target has $40M EBITDA, implied EV = $480M. Step 3: Discounted Cash Flow (DCF): project free cash flows 5-10 years, apply a terminal value (Gordon Growth Model or exit multiple method), and discount at WACC. PE DCFs use unleveraged FCF discounted at an unleveraged cost of capital — the LBO financing structure is separately analyzed. Step 4: LBO analysis (return-driven valuation): build an LBO model, assume a target exit multiple and leverage ratio, and solve for the entry price that generates the fund's target IRR (typically 20-25%). This gives the 'maximum price we can pay and still hit our return target.' Step 5: Precedent transaction analysis: analyze comparable company acquisitions including control premiums (typically 20-40% above pre-announcement stock price) to assess what strategic and financial buyers have historically paid. Sum-of-the-parts (SOTP): for conglomerates, value each division separately and sum. Therefore, PE valuation combines market benchmarks (comps, precedents), intrinsic value (DCF), and return-constraint analysis (LBO model) — the LBO model is the binding constraint that determines the maximum price a PE buyer can pay and still generate acceptable investor returns."
"How does PE deal sourcing work and what creates competitive advantage?","PE deal sourcing explained: Step 1: Deal sourcing — finding and originating investment opportunities before competitors — is one of the most critical and differentiated capabilities in private equity. The best deals are often never formally marketed; PE firms with superior sourcing access see them first or exclusively. Step 2: Sourcing channels: (a) Proprietary outreach: PE firms maintain relationships with hundreds of company founders, CEOs, and family business owners — years before those companies come to market. When an owner decides to sell, the trusted PE firm gets a call before investment bankers are hired. (b) Investment banker relationships: bulge bracket and middle-market banks run formal M&A processes (auctions) that invite multiple PE bidders — competitive but still essential for deal flow volume. (c) Portfolio company add-ons: existing portfolio companies identify bolt-on acquisition targets — often negotiated directly without auctions. (d) Management teams: experienced operating executives bring deal ideas from their industry networks. Step 3: Sector specialization: PE firms that develop deep expertise in specific sectors (healthcare, software, industrials) can identify value more accurately than generalists — giving them confidence to pay more or act faster. KKR's healthcare team, Vista Equity Partners' software focus, and Leonard Green's retail expertise exemplify this. Step 4: Proprietary data advantages: top PE firms build proprietary databases of private company financial metrics, industry benchmarks, and management team assessments — built through decades of portfolio company ownership. Step 5: Relationship networks: former consultants (McKinsey, Bain) placed at PE firms bring corporate client relationships; former investment bankers bring transaction flow; operating partners (retired CEOs) bring industry relationships. Therefore, deal sourcing advantage compounds over time — each investment builds industry knowledge, relationships, and reputation that generates superior future deal flow; new entrants face a significant disadvantage against established firms' proprietary networks."
"What is the secondaries market in private equity and how does it work?","PE secondaries market: Step 1: The private equity secondaries market enables investors (limited partners) who have existing PE fund stakes to sell those interests before the fund's natural 10-year life ends — providing liquidity in an otherwise illiquid asset class. Step 2: Types of secondary transactions: (a) LP-led secondaries: an existing LP sells its fund interest (or portfolio of fund interests) to a secondary buyer. Pricing is typically at a discount or premium to NAV depending on fund quality, vintage, and market conditions. (b) GP-led secondaries: the fund manager (GP) initiates a transaction — typically moving the best portfolio assets into a new 'continuation vehicle,' giving existing LPs the choice to cash out or roll into the new vehicle. GP-leds have grown from 5% to 50%+ of the secondaries market by volume. Step 3: Why LPs sell: portfolio rebalancing (PE allocation has grown too large after appreciation), regulatory capital requirements (banks forced to reduce PE exposure under Basel III), liquidity needs, manager relationship cleanup (consolidating exposure to fewer GPs). Step 4: Pricing: secondaries trade at discounts of 5-25% to NAV for standard funds, sometimes at par or premium for top-performing funds in early harvest periods. Discounts widened to 20-30%+ during 2022-2023 as rising rates reduced valuations and buyers sought higher returns. Step 5: Secondary fund market size: $150B+ in secondary transactions occurred in 2021; market has grown 10x in 15 years as PE has grown and liquidity needs increased. Largest secondary buyers: Blackstone Strategic Partners, Lexington Partners, Ardian, Pantheon. Therefore, the secondaries market is a sophisticated liquidity mechanism that benefits both sellers (who need cash) and buyers (who acquire diversified PE portfolios at negotiated discounts, with reduced J-curve effect since portfolios are partially mature)."
"How does private equity work in emerging markets?","PE in emerging markets: Step 1: Emerging market (EM) private equity invests in fast-growing developing economies — India, Southeast Asia, Africa, Latin America, Eastern Europe — where GDP growth, rising middle classes, and immature capital markets create investment opportunities not available in developed markets. Step 2: Return drivers: EM PE targets the same return mechanisms as developed market PE (operational improvement, multiple expansion, leverage) but adds a powerful additional lever — economic growth and market formalization. A company growing 25%+ per year in India due to macro tailwinds doesn't need financial engineering to generate strong returns. Step 3: Key risks distinct from developed markets: (a) Currency risk: local currency returns may be excellent, but depreciation against USD erodes returns for USD-denominated funds. Brazil's real, Turkey's lira, and Nigeria's naira have undergone severe devaluations. (b) Political risk: government policy changes (nationalization, foreign ownership restrictions, tax changes) can impair investments. (c) Governance risk: weaker legal systems, minority shareholder protections, and accounting standards increase fraud and mismanagement risk. (d) Exit risk: local capital markets are thinner, making IPO exits harder; strategic buyers may be fewer. Step 4: Successful EM PE models: (a) Growth equity focus rather than buyouts (leverage is expensive or unavailable in many EM countries). (b) Deep local networks — local GPs with government relationships and language skills outperform foreign GPs. (c) Sector focus on consumer, healthcare, technology, and financial services — all driven by rising middle class demand. Step 5: Top EM PE investors: Warburg Pincus (India/China), General Atlantic (EM growth), LeapFrog Investments (Africa/Asia financial services), Actis (Africa/Asia/Latin America). Therefore, EM PE offers higher potential returns than developed market PE with commensurately higher risks — the key to success is local expertise, sector focus, and rigorous currency and political risk management."
"What is a rollup strategy in private equity?","PE rollup strategy: Step 1: A rollup (or consolidation strategy) is a private equity approach where a PE firm acquires a fragmented industry's smaller players, merges them under a platform company, and creates a larger, more valuable entity through scale advantages, cost synergies, and multiple expansion. Step 2: Economics of rollup: small companies in fragmented industries trade at 4-7x EBITDA (too small for large strategic buyers, no institutional following). After consolidation under a platform, the combined company is large enough to attract premium buyers (strategic acquirers or public market investors) at 10-15x EBITDA. This multiple expansion — buying at 5x, selling at 12x — is called 'multiple arbitrage' and is a core source of PE rollup returns. Step 3: Ideal rollup industries: fragmented sectors with no dominant player where scale provides genuine advantages — HVAC services, plumbing, dental practices, veterinary clinics, accounting firms, funeral homes, car washes, landscaping. All share high local market share potential, recurring revenue, and customer relationships that transfer smoothly in acquisitions. Step 4: Operational challenges: rapid acquisition integration strains management bandwidth. Cultural integration of founder-owned businesses is difficult — founders often leave post-acquisition, taking customer relationships with them. IT system harmonization and financial reporting consolidation are complex at scale. Step 5: Recent examples: KKR-backed BrightSpring (pharmacy services), OMERS Private Equity's dental rollup, ServiceMaster's home services rollup. Constellation Software has executed 800+ software rollup acquisitions over 25 years — arguably the most successful rollup in business history. Therefore, rollup strategies generate returns through multiple arbitrage and synergies in fragmented industries, but execution quality — particularly integration speed and management retention — determines whether theoretical synergies translate into actual value creation."
"What is a management buyout (MBO) and how does it work?","Management buyout explained: Step 1: A management buyout (MBO) occurs when a company's existing management team acquires the company from its current owners — typically backed by a private equity firm that provides the majority of the capital and deal structure. Step 2: Motivation: management teams pursue MBOs when they believe they can create more value as independent owners than as employees of a larger company. Common scenarios: corporate parent divesting a non-core division, family business where owners want liquidity but trust the existing management team, or public company going private. Step 3: Structure: management typically contributes 1-5% of total deal equity (often financed through rolling personal savings, second mortgages, or leveraged equity). PE firm contributes 40-60% equity. The remainder is debt (bank loans, mezzanine debt, seller financing). Management receives equity on favorable terms (often through co-investment or management equity plan/MEP) that gives significant upside if value creation targets are met. Step 4: Alignment advantages: management ownership creates powerful incentive alignment — operators who have personal wealth at stake make sharper decisions, cut unnecessary costs, and prioritize profitable growth over empire-building. McKinsey research shows MBO companies significantly outperform similar public companies on productivity and profitability metrics. Step 5: Risks: management may overpay due to anchoring on historic performance or attachment to the business. The high debt load required for the LBO structure can constrain strategic investment. Information asymmetry (management knows the business better than PE buyer) creates negotiation complexity. Therefore, MBOs represent the ultimate alignment of management and shareholder interests — the combination of operational expertise, personal capital at risk, and PE support creates conditions for substantial value creation when the business fundamentals are sound."
"What is a leveraged recapitalization in private equity?","Leveraged recapitalization explained: Step 1: A leveraged recapitalization (leveraged recap) occurs when a company takes on significant new debt — typically a dividend recapitalization — to pay a large special dividend to existing shareholders, primarily the PE firm owners, without selling the company. This effectively monetizes a portion of the investment before an exit event. Step 2: Why PE firms use it: at a 3-5 year mark when the company has performed well and reduced initial LBO debt, significant additional debt capacity exists. Rather than waiting for a full exit (which may require the right market conditions), the PE firm can use a dividend recap to return capital to LPs, reducing invested capital and boosting IRR — while retaining ownership of the now-recapped company. Step 3: Example: PE firm buys company for $500M (40% equity/$200M, 60% debt/$300M). After 3 years, debt is paid down to $150M through cash flows. Company's EBITDA has grown. PE firm borrows an additional $150M, secured by the company, and pays itself a $150M special dividend. Now the PE firm has returned its original equity ($200M) before any exit, making remaining upside essentially free carry. Step 4: LPs' perspective: dividend recaps are generally positive — returning capital early boosts IRR and reduces J-curve. However, they increase company leverage and financial risk, potentially impairing operational flexibility. Step 5: Criticism: aggressive dividend recaps can load companies with unsustainable debt. Toys R Us went bankrupt in 2017 partly due to $5B+ in LBO and recap debt that prevented necessary technology investment. Regulators and debt market participants monitor covenant packages to limit the most aggressive recapitalizations. Therefore, leveraged recapitalizations are a powerful tool for PE firms to monetize success early and boost IRR — but they must be sized responsibly relative to the company's sustainable debt capacity and interest coverage."
"How do PE firms measure and report performance beyond IRR?","PE performance measurement beyond IRR: Step 1: Private equity performance measurement requires multiple metrics because no single measure captures all relevant dimensions of return — timing, absolute magnitude, risk, and benchmark comparison each require different tools. Step 2: TVPI (Total Value to Paid-In Capital): TVPI = (Distributions + Remaining NAV) / Total Capital Called. Example: a fund has called $100M, distributed $80M, and holds $60M of remaining portfolio value. TVPI = ($80M + $60M) / $100M = 1.4x. TVPI greater than 1.0x means the fund has created value; below 1.0x is a loss. Unlike IRR, TVPI captures absolute dollar return magnitude. Step 3: DPI (Distributions to Paid-In Capital): DPI = Cumulative Distributions / Total Capital Called. DPI measures only realized cash — excluding unrealized portfolio value. A fund with high TVPI but low DPI has paper gains not yet converted to cash. Mature funds should have DPI approaching TVPI as exits occur. Step 4: RVPI (Residual Value to Paid-In Capital): RVPI = Remaining NAV / Total Capital Called. Measures unrealized value remaining in the portfolio. TVPI = DPI + RVPI. Step 5: PME (Public Market Equivalent): PME benchmarks PE performance against a public index (S&P 500) by simulating investing the same capital calls and receiving the same distributions in the public market. PME greater than 1.0x means PE outperformed the public market alternative. The Cambridge Associates and Burgiss PME calculations are industry standards. Therefore, evaluating PE performance requires DPI (cash returned), TVPI (total value creation), IRR (time-adjusted return), and PME (benchmark comparison) together — a fund with 25% IRR but low PME simply leveraged a bull market, while a fund with 20% IRR and 1.5x PME demonstrates genuine manager skill."
"What are GP-led secondary transactions and continuation vehicles?","GP-led secondaries and continuation vehicles: Step 1: GP-led secondary transactions occur when the fund manager (General Partner) rather than LPs initiates a secondary market process — typically to address a situation where assets are ready for exit but market conditions are unfavorable, or where the GP believes additional value creation requires more time than the existing fund allows. Step 2: The continuation vehicle structure: the GP creates a new special purpose vehicle (continuation fund). It acquires one or more portfolio companies from the expiring fund at a price set by independent third-party appraisal (or market transaction). Existing LPs choose: (a) take cash at the transaction price (the 'tender option'), or (b) roll their interest into the continuation vehicle, maintaining exposure. New secondary investors provide the cash to fund the tender and fresh capital for the continuation fund. Step 3: Why GPs use them: (a) More time for value creation — a trophy asset might need 3-4 more years to reach ideal exit conditions. (b) Avoiding forced exit at distressed valuations. (c) GP economics — the GP maintains carry interest in the continuation vehicle on future upside. Step 4: Conflicts of interest: the fundamental tension is that the GP sets the price at which portfolio companies transfer — with the GP having an interest in both buyer (continuation vehicle) and seller (old fund) sides. This requires robust independent valuation and LP approval processes. The SEC has significantly increased scrutiny of GP-led secondaries, requiring more disclosure and independent fairness opinions. Step 5: Growth: GP-led transactions grew from 15% of secondary market volume in 2015 to 50%+ by 2022 — a structural shift reflecting both the maturation of older PE funds and GPs' increasing sophistication in managing fund lifecycle. Therefore, GP-led secondaries and continuation vehicles are powerful tools for extending PE investment timelines beyond the traditional fund structure — but their conflict-of-interest dynamics require rigorous governance and independent oversight to protect LP interests."
"What is the difference between MOIC and IRR, and when does each give misleading signals?","MOIC vs IRR — when each misleads: Step 1: MOIC (Money-on-Invested-Capital) and IRR (Internal Rate of Return) are both standard PE performance metrics, but they measure fundamentally different things — and a fund can look good on one measure while performing poorly on the other, depending on timing and cash flow patterns. Step 2: IRR overstates fast-exit performance: if a PE fund invests $100M and returns $120M in 6 months (2.4x IRR annualized), IRR looks spectacular (~140% annualized) but MOIC is only 1.2x — a modest absolute return that barely covers fees. Short holding periods inflate IRR dramatically. Step 3: MOIC ignores time value: a 3.0x MOIC return in 10 years is worth dramatically less than 3.0x in 4 years. The 10-year fund IRR might be only 12% while the 4-year fund IRR is 32% — MOIC treats them equivalently. Step 4: IRR can be manipulated through cash flow timing: PE firms can boost IRR by returning cash quickly (via dividend recaps or partial exits) without improving the underlying business performance. 'IRR engineering' through early cash distributions is a known issue. Step 5: Best practice: use all four metrics together — IRR (annualized time-adjusted return), MOIC (absolute dollar return), DPI (realized cash returned), and PME (public market benchmark comparison). If IRR is high but MOIC is mediocre, investigate holding period. If MOIC is strong but IRR is low, the fund held assets too long or had slow deployment. Therefore, sophisticated LP investors never evaluate PE performance on IRR or MOIC alone — the combination of both, alongside DPI and PME, provides a complete picture of manager performance that is harder to manipulate through financial engineering."
