question,answer
What happened to FTX?,"FTX was one of the world's largest cryptocurrency exchanges, founded by Sam Bankman-Fried in 2019. In November 2022, FTX collapsed in one of the largest financial frauds in history. The Verge: a CoinDesk report revealed that Alameda Research (SBF's trading firm) held most of its assets in FTT (FTX's own token). This triggered a bank run when Binance announced it would sell its FTT holdings. FTX couldn't meet withdrawal demands, revealing that customer funds had been misappropriated and lent to Alameda Research. FTX filed for bankruptcy with $8-9 billion in liabilities and missing customer funds. SBF was arrested, tried, and convicted of fraud and conspiracy in 2023, sentenced to 25 years in prison. The collapse wiped out billions in customer funds and triggered a market-wide crypto downturn."
What is an NFT?,"An NFT (Non-Fungible Token) is a unique digital asset recorded on a blockchain, representing ownership of a specific item — typically digital art, music, collectibles, game items, or other digital content. Unlike fungible tokens (one Bitcoin equals any other Bitcoin), each NFT is unique and not interchangeable. NFTs use smart contracts to verify and transfer ownership. The NFT market exploded in 2021, with digital artwork selling for millions (Beeple's 'Everydays' sold for $69 million at Christie's). Critics argue NFTs don't prevent copying of the underlying file — they only record ownership of a token. The NFT market collapsed 95%+ from its 2021 peak, illustrating speculative excess. Legitimate uses include gaming items, digital collectibles, ticketing, and creator monetization."
What is crypto volatility?,"Cryptocurrency markets are significantly more volatile than traditional financial markets. Bitcoin has experienced multiple 80%+ drawdowns from its peak — in 2011, 2013-15, 2018, and 2022. The causes of extreme crypto volatility: relatively small market size compared to traditional assets (making large trades impactful), 24/7 trading with no circuit breakers, heavy speculative participation and leverage, regulatory news driving rapid sentiment shifts, market manipulation in less-regulated markets, and the reflexive relationship between price and narrative. Bitcoin dropped from ~$69,000 in November 2021 to ~$15,000 in November 2022 — a 78% decline. This volatility makes crypto unsuitable as a short-term store of value but attractive for speculative investors with high risk tolerance and long time horizons."
What is a crypto halving?,"A Bitcoin halving is a programmed event that cuts the block reward miners receive in half, occurring approximately every 210,000 blocks (roughly every 4 years). This reduces the rate of new Bitcoin issuance. Halvings: 2009: 50 BTC per block. 2012: 25 BTC. 2016: 12.5 BTC. 2020: 6.25 BTC. 2024: 3.125 BTC. Eventually around 2140, all 21 million Bitcoin will be mined. Halvings are significant because they reduce new supply while demand typically continues growing. Historically, Bitcoin has experienced major bull runs following halvings (2013, 2017, 2020-21), though past performance doesn't guarantee future results. Halvings also raise long-term questions about mining economics when block rewards become negligible and security must rely on transaction fees."
What is altcoin?,"An altcoin (alternative coin) is any cryptocurrency other than Bitcoin. The term originated when Bitcoin was the only major cryptocurrency. Today there are thousands of altcoins with different use cases: platform coins (Ethereum, Solana, Cardano) that power blockchain ecosystems, utility tokens for specific services, meme coins (Dogecoin, Shiba Inu) based on internet humor, stablecoins pegged to fiat currencies, DeFi tokens, and privacy coins (Monero, Zcash). Altcoins generally have higher risk and volatility than Bitcoin, but some have delivered extraordinary returns (and many have gone to zero). During bull markets, altcoins often outperform Bitcoin (alt season). During bear markets, most altcoins underperform Bitcoin significantly. Diversifying across altcoins adds risk, not just return potential."
What is crypto regulation?,"Cryptocurrency regulation is evolving rapidly across jurisdictions with significant variation in approach. US regulation: cryptocurrency is treated as property for tax purposes (capital gains on every sale). The SEC views many tokens as securities requiring registration. The CFTC regulates crypto derivatives and some spot markets. No comprehensive crypto framework exists yet, creating uncertainty. Global approaches: El Salvador made Bitcoin legal tender (2021). China banned crypto trading and mining (2021). EU passed the Markets in Crypto Assets (MiCA) regulation — the world's most comprehensive crypto framework. Several countries have launched central bank digital currencies (CBDCs). Key regulatory issues: investor protection, anti-money laundering (AML), know-your-customer (KYC), stablecoin oversight, and DeFi regulation. Regulatory clarity is generally positive for institutional adoption."
What is a DAO (Decentralized Autonomous Organization)?,"A DAO is an organization governed by smart contracts and token-based voting rather than traditional management hierarchies. Members hold governance tokens that give them voting rights on proposals — changes to the protocol, treasury spending, or governance rules. DAOs operate transparently on blockchains; all votes and treasury transactions are publicly visible. Major DAOs include MakerDAO (governs the DAI stablecoin), Uniswap DAO (governs the Uniswap DEX), and various investment DAOs. Challenges: low voter participation, plutocratic tendencies (large holders dominate), vulnerability to governance attacks, legal ambiguity (most jurisdictions don't recognize DAOs as legal entities), and the difficulty of coordinating complex decisions through on-chain voting."
What is crypto tax treatment in the US?,"In the US, cryptocurrency is treated as property for federal tax purposes. Every taxable event triggers a capital gains calculation. Taxable events include: selling crypto for fiat currency, trading one crypto for another, using crypto to purchase goods or services, and receiving crypto as income (ordinary income at fair market value). Non-taxable events: buying crypto with fiat, transferring between your own wallets, gifting crypto (up to the annual exclusion). Tax rates: short-term gains (held under 1 year) taxed as ordinary income (up to 37%). Long-term gains (held over 1 year) taxed at 0%, 15%, or 20% depending on income. The IRS requires reporting all crypto transactions. The wash sale rule does NOT currently apply to crypto, allowing tax-loss harvesting without the 30-day wait. Crypto tax is complex — specialized software (Koinly, CoinTracker) is strongly recommended."
What is the Lightning Network?,"The Lightning Network is a second-layer payment protocol built on top of Bitcoin that enables near-instant, low-cost micropayments without recording every transaction on the Bitcoin blockchain. It works through payment channels: two parties lock Bitcoin in a multi-signature transaction on the blockchain, then can transact unlimited times off-chain. When the channel closes, only the final balance is settled on the blockchain. Benefits: dramatically reduces transaction fees (fractions of a cent), enables micropayments impractical on-chain, increases throughput to potentially millions of transactions per second (vs. Bitcoin's ~7 TPS), and reduces energy per transaction. It makes Bitcoin more practical for everyday payments. Challenges: requires capital lockup in channels, routing large payments is difficult, and the network requires online availability to monitor channels."
What is Web3?,"Web3 refers to a vision for the next evolution of the internet built on blockchain technology, emphasizing decentralization, user ownership, and tokenized economies. Web1 (read-only internet) → Web2 (social, interactive, but controlled by platforms like Google, Facebook) → Web3 (user-owned, decentralized). Core Web3 concepts: self-sovereign identity (users own their digital identity), digital asset ownership (NFTs, tokens), decentralized applications (dApps), and token-based economies where users are stakeholders. Proponents argue Web3 breaks platform monopolies and returns value to users. Critics (including Jack Dorsey and Elon Musk) argue Web3 is dominated by venture capital and wealthy early adopters, making it still controlled by concentrated interests. The infrastructure is nascent — Web3 faces significant usability, scalability, and regulatory challenges before mainstream adoption."
What is crypto market capitalization?,"Cryptocurrency market capitalization is calculated by multiplying the current price by the total circulating supply of a coin. Bitcoin's market cap: if BTC = $50,000 and supply = 19.5 million BTC, market cap = $975 billion. Market cap tiers: large-cap (Bitcoin, Ethereum — >$10B), mid-cap ($1-10B), small-cap ($100M-1B), and micro-cap/nano-cap (below $100M — highest risk). Fully diluted market cap uses maximum possible supply (including not-yet-minted coins), giving a more comprehensive picture for coins with large future inflation. Total crypto market cap peaked near $3 trillion in November 2021 and fell to ~$800 billion in 2022 (crypto winter). Market cap is useful for comparing relative sizes but doesn't indicate value or liquidity."
What is dollar-cost averaging into crypto?,"Dollar-cost averaging (DCA) in cryptocurrency means investing a fixed dollar amount at regular intervals (weekly, monthly) regardless of price — buying more when prices are low and less when high. Benefits for crypto: reduces the impact of extreme volatility, removes the emotional burden of timing the market, and builds positions gradually over time. Bitcoin DCA example: investing $200/month for 4 years through multiple market cycles historically resulted in significant profits despite the volatility. The strategy is particularly powerful for volatile assets like crypto because it prevents buying entirely at peaks. DCA is the recommended approach for most retail crypto investors — trying to time entry points is extremely difficult even for professionals. Most major exchanges offer automated recurring purchase features."
What is on-chain analytics?,"On-chain analytics is the analysis of blockchain transaction data to gain insights into network activity, investor behavior, and market conditions. Because all Bitcoin and Ethereum transactions are publicly visible on the blockchain, analysts can track: exchange inflows and outflows (are investors depositing to sell or withdrawing to hold long-term?), coin age (long-term holders vs recent buyers), miner behavior (selling or accumulating?), whale movements (large holder transactions), SOPR (Spent Output Profit Ratio) indicating whether sellers are in profit, and network activity metrics (active addresses, transaction volume, fees). Major on-chain analytics providers include Glassnode, IntoTheBlock, and Santiment. On-chain data provides a level of market transparency impossible in traditional financial markets."
What is a crypto hardware wallet?,"A hardware wallet is a physical device (resembling a USB drive) that stores your cryptocurrency private keys offline, never exposing them to an internet-connected computer. Popular models include Ledger Nano X/S and Trezor Model T/One. When you want to sign a transaction, you connect the device, confirm the transaction details on the device's screen, and sign it — the private key never leaves the device. Even if your computer is infected with malware, your crypto remains safe. Hardware wallets are considered the gold standard for securing substantial cryptocurrency holdings. They typically cost $50-200. Recovery: upon setup, you receive a 12-24 word seed phrase. Store this in a secure physical location (never digital) — it's the master key that can restore your wallet if the device is lost or damaged."
What is impermanent loss in DeFi?,"Impermanent loss (IL) is a risk unique to providing liquidity to automated market maker (AMM) DEXs like Uniswap. When you deposit a trading pair (e.g., ETH/USDC) into a liquidity pool, the pool automatically rebalances as prices change. If ETH's price moves significantly up or down relative to when you deposited, you end up with less value than if you had simply held the tokens. The loss is 'impermanent' because it reverses if prices return to the original ratio. Example: if ETH doubles in price after you deposit, IL can be roughly 5.7%. If ETH increases 5×, IL reaches ~25%. Liquidity providers are compensated with trading fees and sometimes additional token rewards, which may or may not offset IL depending on trading volume and price volatility."
What is crypto staking?,"Staking is the process of locking cryptocurrency in a proof-of-stake blockchain to validate transactions and earn rewards. It's analogous to earning interest on a savings account, but fundamentally different — rewards come from new token issuance and transaction fees, not external payers. Common staking yields: Ethereum (~4% APY), Solana (~6-7%), Cardano (~4-5%), though rates change based on network conditions and total staked amount. Staking risks: validator slashing (penalties for validator misbehavity), lock-up periods preventing withdrawal during price drops, smart contract bugs (for liquid staking protocols), and the underlying token price can fall, eliminating staking yield gains. Liquid staking (via protocols like Lido) provides tradeable receipts (stETH) for staked ETH, solving the liquidity problem of native staking."
What is the difference between Bitcoin and gold as stores of value?,"Both Bitcoin and gold serve as stores of value and hedges against currency debasement, but with important differences. Gold: 5,000+ years of history, physical existence, universal recognition, $12+ trillion market cap (much deeper liquidity), low volatility relative to Bitcoin, widely held by central banks and institutions, well-understood regulatory status, and no counterparty risk. Bitcoin: 15 years of history, purely digital, fixed supply (21M) vs gold's unknown future supply, much higher volatility, superior portability and divisibility, borderless and censorship-resistant transfer, transparent supply, and programmable. Gold's long track record gives it legitimacy; Bitcoin's digitally native properties may be more relevant in an increasingly digital world. Many portfolio managers allocate small percentages to both as diversifiers."
What is crypto portfolio allocation?,"Let's think through this: Step 1: Determine what percentage of your total investment portfolio you can allocate to crypto — given its extreme volatility (80%+ drawdowns), most financial advisors suggest 1-5% for conservative investors, 5-10% for moderate, and no more than 20% even for aggressive investors. Step 2: Within your crypto allocation, Bitcoin is the lowest-risk option (deepest liquidity, longest track record, most institutional adoption). A common split is 50-70% Bitcoin, 20-30% Ethereum, remainder in altcoins if any. Step 3: Altcoin allocation requires active management and higher risk tolerance — most altcoins have 90%+ drawdowns and many go to zero. Step 4: Dollar-cost average into positions rather than lump-sum investing. Step 5: Use hardware wallets for long-term holdings; only keep active trading funds on exchanges. Therefore, treat crypto as a high-risk, high-reward satellite position in a diversified portfolio — size it so a total loss wouldn't be catastrophic."
What is Solana?,"Solana is a high-performance blockchain platform designed for fast, low-cost transactions. Launched in 2020, Solana processes over 65,000 transactions per second (vs. Ethereum's ~15 and Bitcoin's ~7) with fees often under $0.001. It achieves this speed through a novel consensus mechanism combining Proof of Stake with Proof of History — a cryptographic clock that orders transactions without requiring all validators to agree on timing. Solana hosts a vibrant ecosystem of DeFi applications, NFTs, and consumer apps. The SOL token is used for transaction fees and staking. Solana has experienced several outages due to its centralized validator set and aggressive throughput — a trade-off of its high-performance design. It's a direct competitor to Ethereum for smart contract applications."
What is the crypto fear and greed index?,"The Crypto Fear and Greed Index is a sentiment indicator that measures the emotional state of the cryptocurrency market on a scale of 0-100. 0-24: Extreme Fear — investors are overly worried, potentially a buying opportunity. 25-49: Fear. 50-74: Greed. 75-100: Extreme Greed — the market is overheated, potentially a signal to be cautious. The index aggregates several data sources: volatility (25%), market momentum/volume (25%), social media sentiment (15%), surveys (15%), Bitcoin dominance (10%), and Google Trends (10%). Contrarian investors use it as a guide: 'Be fearful when others are greedy, and greedy when others are fearful' (Buffett's principle applies to crypto too). Extreme fear readings in late 2018 and mid-2022 preceded significant market recoveries. Extreme greed readings in late 2017 and late 2021 preceded major corrections."
What is tokenomics?,"Tokenomics (token + economics) refers to the economic design of a cryptocurrency or token — the rules governing its supply, distribution, and use. Key tokenomics elements: total supply (fixed like Bitcoin's 21M, or unlimited), circulating supply (how many tokens exist now), inflation rate (how fast new tokens are created), distribution (how were tokens initially allocated — team, investors, public sale), vesting schedules (when locked tokens unlock), token utility (what does holding or using the token actually do?), burn mechanisms (reducing supply over time), and governance rights. Well-designed tokenomics align incentives between users, developers, and investors. Poor tokenomics — like high team/insider allocation with short vesting periods — often lead to severe selling pressure and token collapse. Analyzing tokenomics is essential before investing in any non-Bitcoin cryptocurrency."
