question,answer
What is invoice factoring?,"Invoice factoring is a financing arrangement where a business sells its outstanding invoices (accounts receivable) to a factoring company at a discount in exchange for immediate cash. The factor typically advances 70–90% of the invoice face value upfront, then collects payment directly from your customer. Once collected, the factor remits the remaining balance minus a factoring fee, which typically ranges from 1–5% of the invoice value depending on the customer's creditworthiness and time to payment. Factoring solves cash flow gaps when you have receivables on paper but need cash now. It is not a loan — there is no debt on your balance sheet. The main drawbacks are cost (significantly more expensive than a bank line of credit), loss of control over customer relationships since the factor may contact customers directly, and the fact that it only helps if you have invoices outstanding. Best suited for B2B businesses with strong customers but slow-paying terms."
How does a business line of credit work?,"A business line of credit is a revolving credit facility that gives you access to a set amount of funds (say $50,000 or $250,000) that you can draw from and repay repeatedly as needed. Unlike a term loan, you only pay interest on the amount you actually draw, not the full credit limit. When you repay drawn amounts, the availability replenishes. Lines of credit are ideal for managing cash flow fluctuations, covering payroll gaps, funding seasonal inventory purchases, and handling unexpected expenses — short-term, cyclical needs. Secured lines are backed by business assets or a blanket lien; unsecured lines rely on creditworthiness and are harder to obtain. Rates vary from 7–25%+ depending on lender, credit profile, and whether secured. Banks and credit unions offer the best rates for established businesses; online lenders are faster but more expensive. Establish a line before you need it — banks lend to businesses that don't need the money."
What are the main SBA loan types and who qualifies?,"The SBA (Small Business Administration) guarantees loans made by approved lenders, reducing lender risk and enabling financing for businesses that may not qualify conventionally. The three main types: SBA 7(a) loans are the most common — up to $5 million, usable for working capital, equipment, real estate, and acquisitions; terms up to 10 years for working capital, 25 years for real estate; rates typically prime plus 2–3%. SBA 504 loans are specifically for major fixed assets like commercial real estate and heavy equipment — a bank funds 50%, a Certified Development Company funds 40%, and the borrower puts in 10%; loan sizes up to $5.5 million; ideal for purchasing owner-occupied real estate. SBA Microloans are up to $50,000 through nonprofit intermediaries, specifically designed for startups and small businesses that cannot access traditional bank financing. General eligibility: for-profit US business, reasonable owner equity invested, unable to obtain credit elsewhere on reasonable terms."
What is a term loan for small business?,"A term loan provides a lump sum of capital repaid over a fixed schedule with regular payments covering principal and interest. Terms typically range from 1 to 10 years for equipment or working capital, up to 25 years for commercial real estate. Interest rates are either fixed (predictable payments) or variable (tied to prime or SOFR). Traditional bank term loans offer the best rates — typically 6–12% — but require strong credit history, two or more years in business, and detailed financials. Online lenders (Kabbage, OnDeck, Bluevine) approve faster with less documentation but charge higher rates, often 15–40% APR. Term loans are appropriate for one-time investments like equipment, leasehold improvements, or acquiring another business — not for ongoing cash flow needs where a revolving line of credit is more appropriate. The key trade-off is interest expense versus the return the investment generates for the business."
What is equipment financing and how does leasing compare to buying?,"Equipment financing lets you acquire machinery, vehicles, computers, or other business equipment by borrowing against the equipment itself as collateral, preserving working capital. With an equipment loan, you own the asset outright after paying off the loan and can depreciate it and use Section 179 or bonus depreciation for immediate tax benefits. With equipment leasing, you make periodic payments to use the equipment without owning it. An operating lease keeps the asset off your balance sheet and is treated as a monthly expense; a capital lease is essentially a financed purchase with the asset and liability on your balance sheet. Leasing preserves cash and is ideal for technology that becomes obsolete quickly, since you can upgrade at lease end. Buying makes more sense for long-lived equipment you'll use for 10+ years and for capturing depreciation tax benefits. Compare total cost of ownership including tax effects when deciding."
What is a merchant cash advance and why should businesses avoid it?,"A merchant cash advance (MCA) is not technically a loan — it is an advance against future credit and debit card sales, repaid by automatically deducting a fixed percentage of daily card receipts until the advance plus a fee is repaid. Factor rates typically range from 1.2 to 1.5, meaning a $50,000 advance costs $60,000–$75,000 to repay. When converted to an annualized APR, MCAs often cost 40–150% or more. The automatic daily repayment creates cash flow strain; there is no benefit to paying early since the fee is fixed at origination. MCAs are marketed aggressively to businesses that cannot qualify for traditional financing. The FTC has brought actions against deceptive MCA providers. MCAs can be appropriate as a last resort for a business with a clear, short-term cash need and strong card sales, but they should never be rolled over — doing so creates a debt spiral that has destroyed many small businesses."
What is revenue-based financing for small businesses?,"Revenue-based financing (RBF) provides capital in exchange for a percentage of future monthly revenue until a predetermined total repayment cap (typically 1.3–2x the advance) is reached. Unlike an MCA tied to card transactions, RBF is repaid as a percentage of total revenue regardless of payment method. Repayment automatically slows during slow months and accelerates during strong months, making it more flexible than fixed-payment loans. RBF is common in e-commerce, SaaS, and subscription businesses with predictable recurring revenue. Providers include Clearco, Lighter Capital, and Pipe. The effective cost depends on repayment speed — a company that repays in six months has a much higher APR than one that takes 18 months. RBF suits businesses that are growing, have strong margins, and want to avoid giving up equity but cannot access bank financing. Compare total payback amount and expected repayment timeline against other financing options before accepting."
Who are angel investors and how do they invest in small businesses?,"Angel investors are wealthy individuals who invest personal capital in early-stage businesses in exchange for equity ownership. Angels typically invest $25,000–$500,000, filling the gap between friends-and-family funding and venture capital. Many are former entrepreneurs or executives who add mentorship and network access alongside capital. Angels invest through direct equity purchases or convertible instruments (SAFE notes, convertible notes). They typically target 10–30x return on their investment over a 5–7 year horizon, knowing most investments will fail. To find angels: join local angel networks (like Keiretsu Forum or Golden Seeds), use platforms like AngelList or Gust, attend startup pitch events, or get warm introductions through attorneys and accountants. Angels invest in the team as much as the idea — your track record, coachability, and commitment matter enormously. Expect due diligence on your financials, market, and legal structure."
What is venture capital and what stages and criteria do VCs look for?,"Venture capital firms raise funds from institutional investors and deploy that capital into high-growth startups in exchange for equity, targeting 10x+ returns from a few breakout winners that offset the majority of failed investments. VC stages: Pre-seed ($250K–$2M) for idea validation; Seed ($500K–$5M) for product development and early traction; Series A ($3M–$15M) for scaling a proven model; Series B/C ($15M–$100M+) for accelerating growth in a working business. VCs look for: a large addressable market (typically $1B+); strong founder-market fit; a defensible competitive advantage; evidence of product-market fit (retention, growth rates); a clear path to 10x growth; and an exit opportunity (acquisition or IPO) within 7–10 years. VC funding is inappropriate for most small businesses — it creates pressure for explosive growth and eventual exit that conflicts with building a profitable lifestyle or local business."
How does crowdfunding work for businesses and what is the difference between equity and rewards-based crowdfunding?,"Rewards-based crowdfunding (Kickstarter, Indiegogo) lets businesses pre-sell products or offer perks in exchange for backer contributions — no equity is given up. It is ideal for validating product demand and raising development capital, but backers expect product delivery and delays damage reputation. Equity crowdfunding (Republic, Wefunder, StartEngine) lets ordinary investors buy small equity stakes in your company through SEC Regulation CF (up to $5M per year) or Regulation A+ (up to $75M). This is regulated, requires disclosure filings, and creates a large shareholder base that complicates future fundraising. Donation-based crowdfunding (GoFundMe) is for nonprofits and personal causes. Revenue-share crowdfunding gives backers a small percentage of future revenue. Before choosing a platform, model the total cost: platform fees run 3–8%, payment processing adds another 3–5%, and equity crowdfunding includes legal and filing costs. Pre-launch audience building is critical — most successful campaigns arrive with a warm audience."
What is a SAFE note for startup funding?,"A SAFE (Simple Agreement for Future Equity) is an investment instrument created by Y Combinator that allows an investor to provide capital now in exchange for the right to receive equity in a future priced funding round, rather than immediately owning shares. The investor's shares are priced at the future round's valuation, typically with a discount (often 15–20%) or valuation cap (a ceiling on the conversion price) to reward early risk. SAFEs are simpler and cheaper than convertible notes — there is no interest rate, no maturity date, and no debt on your balance sheet. They are the dominant early-stage fundraising instrument for US startups. The main investor risk is that a priced round never occurs, leaving the SAFE unconverted indefinitely. For founders, SAFEs delay the dilution conversation until you have more negotiating leverage. Post-money SAFEs (the current standard) make dilution calculations clearer by specifying ownership percentage at conversion."
What is a convertible note for startup funding?,"A convertible note is a short-term debt instrument that converts into equity at a future funding round rather than being repaid in cash. Like a SAFE, it includes a discount rate (rewarding early investors with cheaper shares) and often a valuation cap. Unlike a SAFE, a convertible note accrues interest (typically 5–8% annually) and has a maturity date (usually 18–24 months), at which point investors can demand repayment or conversion if no qualifying round has occurred. This creates a real liability on your balance sheet and a deadline pressure for founders. Convertible notes preceded SAFEs and are still used, particularly by investors who prefer the debt structure for their own fund accounting purposes. Both instruments defer the valuation negotiation to a later round, which is useful when the business is too early-stage to price accurately. If your investors prefer convertible notes, negotiate a 24-month term and automatic conversion provisions."
What is the difference between pre-money and post-money valuation?,"Pre-money valuation is the value of your company before a new investment is added. Post-money valuation is the value after the investment: post-money = pre-money + investment amount. This distinction determines the investor's ownership percentage. Example: if your company has a $4M pre-money valuation and an investor puts in $1M, the post-money valuation is $5M and the investor owns 20% ($1M / $5M). If the same $1M investment had been negotiated at a $4M post-money valuation, the investor would own 25% ($1M / $4M) — a significant difference. Founders should clarify which basis a valuation cap on a SAFE refers to: a $5M cap on a post-money SAFE means the investor is guaranteed to own no more than their investment divided by $5M. As you negotiate term sheets, always calculate your dilution on both bases to avoid surprises at conversion."
What are the main business valuation methods?,"Let's think through this: Step 1: EBITDA multiple method — multiply the business's trailing twelve-month EBITDA (earnings before interest, taxes, depreciation, and amortization) by an industry-specific multiple. Small businesses typically sell at 2–4x EBITDA; larger or higher-growth businesses at 5–10x or more. This is the most common method for established small businesses. Step 2: Discounted cash flow (DCF) — project future free cash flows and discount them back to present value using a required rate of return. More theoretically rigorous but highly sensitive to growth and discount rate assumptions; better for larger, more predictable businesses. Step 3: Asset-based valuation — sum the fair market value of all assets minus liabilities. Used for businesses with significant tangible assets (real estate, equipment) or for liquidation scenarios. Step 4: Revenue multiple — common for high-growth SaaS or tech businesses without profits yet. Therefore, use EBITDA multiples as the primary method for most profitable small businesses and validate with comparables."
How do you calculate break-even for a small business?,"Break-even analysis identifies the sales volume at which total revenue equals total costs — the point where the business neither profits nor loses money. The formula is: Break-even units = Fixed Costs / (Selling Price per Unit − Variable Cost per Unit). The denominator is your contribution margin per unit. Example: Fixed costs are $10,000/month (rent, salaries, insurance). You sell a product for $50 with $20 in variable costs (materials, shipping). Contribution margin = $30. Break-even = $10,000 / $30 = 334 units per month. In dollar terms: Break-even revenue = Fixed Costs / Contribution Margin Ratio, where CM ratio = (Price − Variable Cost) / Price = $30/$50 = 60%. Break-even revenue = $10,000 / 0.60 = $16,667/month. Use break-even analysis when setting prices, evaluating new products, assessing expansion, and understanding how changes in costs affect viability."
What is gross margin and gross profit margin for a small business?,"Gross profit is revenue minus the cost of goods sold (COGS) — the direct costs of producing or delivering your product or service. COGS for a retailer includes product cost and freight in; for a manufacturer, materials, direct labor, and overhead; for a service business, direct labor and direct costs. Gross profit margin is gross profit divided by revenue, expressed as a percentage. Example: $500,000 revenue, $300,000 COGS → $200,000 gross profit → 40% gross margin. Gross margin varies widely by industry: software businesses may have 70–85% margins; retailers 30–50%; restaurants 60–70% (but after labor and overhead, net margins collapse to 3–9%). Gross margin tells you how efficiently you deliver your product before accounting for overhead. A declining gross margin signals pricing pressure, rising input costs, or mix shift toward lower-margin products. Track it monthly and compare to industry benchmarks."
What is operating leverage in a small business?,"Operating leverage measures how a change in revenue affects operating profit (EBIT), based on the proportion of fixed versus variable costs in the business. High operating leverage means a large portion of costs are fixed: when revenue grows, profits grow disproportionately fast because fixed costs don't scale; when revenue falls, losses accelerate for the same reason. Low operating leverage (mostly variable costs) means profits and losses move more in line with revenue changes. Example: a software company with $500K in fixed costs and minimal variable costs has high operating leverage — going from $600K to $1.2M in revenue doubles sales but may quadruple operating profit. A staffing agency pays most costs only when billing clients (low operating leverage) — revenue growth is safer but profit growth is capped. Understanding your operating leverage helps you manage risk during slow periods and set realistic growth targets."
What is the difference between fixed and variable costs in a small business?,"Fixed costs remain constant regardless of production or sales volume within a relevant range: rent, salaries, insurance premiums, loan payments, and software subscriptions. They exist whether you sell one unit or one thousand. Variable costs scale directly with output or sales: raw materials, cost of goods, sales commissions, credit card processing fees, and shipping. Some costs are semi-variable (also called mixed): a base utility cost plus usage charges, or a minimum staffing level that increases at certain volume thresholds. Understanding this distinction matters for pricing (you must cover variable costs on every unit and fixed costs through aggregate volume), break-even analysis, and financial planning. During downturns, variable costs naturally shrink with revenue, while fixed costs create the floor of financial pain. Businesses with high fixed costs have more operating leverage and need higher revenue certainty to survive slow periods."
What is the difference between cost-plus and value-based pricing?,"Cost-plus pricing sets price by calculating your total cost per unit and adding a target profit margin. It is simple and guarantees a margin if costs are accurate, but it ignores what customers are willing to pay and what competitors charge. If your cost analysis misses items, you can underprice and destroy margins. Value-based pricing sets price based on the value delivered to the customer, not your cost structure. If your product saves a customer $50,000/year, pricing it at $10,000 is compelling regardless of your $500 cost to deliver it. Value-based pricing generally produces higher margins and forces you to understand customer ROI. The right approach depends on context: cost-plus is common in government contracting, construction, and commodity markets; value-based pricing suits differentiated software, consulting, professional services, and products with clear, measurable customer outcomes. Most small businesses undercharge because they anchor to costs rather than value delivered."
What profitability ratios should small business owners track?,"The key profitability ratios are: Gross Profit Margin (gross profit / revenue) — measures production efficiency before overhead; Operating Profit Margin (operating income / revenue) — measures core business profitability after all operating costs but before interest and taxes; Net Profit Margin (net income / revenue) — the bottom line after everything; Return on Assets (net income / total assets) — how efficiently assets generate profit; Return on Equity (net income / owner's equity) — return on invested capital. For small businesses, also track: EBITDA margin (EBITDA / revenue) — approximates cash operating profitability and is used in business valuations; and owner's benefit margin (EBITDA plus owner salary and perks, divided by revenue) — the true economic return to the owner. Compare ratios to your prior periods for trend analysis and to industry benchmarks via RMA Annual Statement Studies or IBISWorld. A declining net margin despite growing revenue signals rising costs outpacing pricing."
How should an S-corp owner determine their reasonable compensation?,"Let's think through this: Step 1: The IRS requires S-corp owner-employees to pay themselves a 'reasonable salary' for services they perform — this is the amount that triggers payroll taxes. The IRS specifically scrutinizes S-corps that pay low or no salaries to shift income to distributions. Step 2: Reasonable compensation is based on what you would pay a third party to perform the same work — check salary databases like BLS, Glassdoor, or Robert Half for your role and market. Step 3: Document your determination in writing using comparable salaries, your qualifications, hours worked, and the company's profitability. Step 4: Pay yourself at minimum a salary at or above the Social Security wage base threshold if net income allows; avoid going below $30,000–$40,000 as a flagrant tax-avoidance signal. Step 5: Remaining profits above the salary can be distributed tax-free from payroll taxes. Therefore, balance IRS compliance with legitimate SE tax savings."
What is the difference between retained earnings and owner distributions?,"Retained earnings are the cumulative net profits kept in the business after all distributions have been paid — they represent the business's reinvested profit that builds equity over time. Owner distributions (also called draws or dividends depending on entity type) are payments made from business profits to the owner(s), reducing retained earnings. In an S-corp, distributions are not subject to self-employment taxes (unlike salary). In an LLC taxed as a sole proprietorship, all net profit flows to the owner's personal return regardless of whether cash is actually distributed. Key rules: distributions cannot exceed your basis in the company (your invested capital plus accumulated profits minus prior distributions) without triggering tax consequences; in S-corps, excessive distributions relative to salary are the primary audit trigger; retained earnings can be deployed for growth, paying down debt, building cash reserves, or future equipment purchases — keeping profits in the business often yields a better return than distributing and reinvesting personally."
How should small business owners handle quarterly estimated tax payments?,"Self-employed business owners and S-corp shareholders who expect to owe more than $1,000 in federal taxes must make quarterly estimated payments or face underpayment penalties. The four IRS payment deadlines are April 15, June 15, September 15, and January 15 of the following year. To calculate: estimate your annual net business income, apply your marginal federal tax rate and self-employment tax rate, then divide by four for each payment. An easier safe-harbor approach: pay at least 100% of your prior year's total tax liability in equal quarterly installments (110% if your prior-year AGI exceeded $150,000) — this eliminates underpayment penalties regardless of actual income. Most business owners also owe state estimated taxes. Use a business savings account as a tax reserve — set aside 25–30% of each payment received immediately. Underpayment penalties are modest but avoidable; late filing penalties are much more severe."
What is Section 179 and bonus depreciation for business equipment?,"Section 179 allows businesses to immediately deduct the full purchase price of qualifying equipment and software in the year placed in service, rather than depreciating it over multiple years. The 2024 deduction limit is $1.22 million with a phase-out beginning at $3.05 million of total equipment purchases. Bonus depreciation allows an additional immediate deduction on qualifying property; it was 100% through 2022, dropped to 60% in 2024, and is scheduled to decline further unless Congress acts. Both provisions apply to tangible personal property used in business (machinery, computers, vehicles, furniture) but have different rules. Section 179 can only deduct up to business taxable income (cannot create a loss); bonus depreciation has no such limit. Strategy: use bonus depreciation to create losses if beneficial for your situation; use Section 179 to manage deduction against current income. Consult a CPA for asset-by-asset optimization, especially for vehicles, which have separate luxury limitations."
How does the home office deduction work for small business owners?,"The home office deduction allows you to deduct a portion of home expenses (mortgage interest/rent, utilities, insurance, repairs) proportional to the space exclusively and regularly used for business. There are two methods: the Simplified Method deducts $5 per square foot of dedicated office space, up to 300 square feet, for a maximum deduction of $1,500 per year — easy to calculate, no depreciation recapture later. The Actual Expense Method deducts the actual home expenses multiplied by the percentage of the home used for business (office square footage / total home square footage). This typically produces a larger deduction but requires tracking all home expenses and creates depreciation recapture when you sell the home. The exclusive use requirement is strict — the space must be used only for business, not occasionally or as a guest room. S-corp owners must use an accountable plan to reimburse themselves for home office costs rather than taking a personal deduction."
How should you deduct vehicle expenses for a business?,"Two methods exist for deducting business vehicle use: the Standard Mileage Rate (67 cents per mile in 2024 for business miles) is simple — track every business mile and multiply by the rate, which covers fuel, maintenance, insurance, and depreciation. The Actual Expense Method deducts the business-use percentage of all vehicle costs: fuel, insurance, repairs, registration, depreciation or lease payments. If you drive 60% for business, deduct 60% of actual costs. The actual method may yield a larger deduction for expensive vehicles driven heavily for business. You must choose the standard rate in the first year if you want the option to switch; starting with actual expenses locks you in. Either method requires a contemporaneous mileage log showing date, destination, business purpose, and miles. Luxury vehicle depreciation limits apply regardless of method. SUVs over 6,000 lbs GVWR qualify for more aggressive depreciation under Section 179 and bonus depreciation rules — a common planning opportunity."
What types of business insurance does a small business need?,"Small businesses typically need several insurance types: General Liability covers bodily injury and property damage claims from customers, vendors, or the public — essential for any business with physical premises or client interaction. Professional Liability (Errors and Omissions / E&O) covers claims that your professional services caused financial harm to a client — critical for consultants, accountants, IT professionals, and healthcare providers. Directors and Officers (D&O) insurance protects company executives from personal liability for management decisions — relevant once you have a board, outside investors, or employees. Key Person insurance is a life insurance policy on critical employees or the owner, with the business as beneficiary, providing capital if that person dies or becomes disabled. Business Owner's Policy (BOP) bundles general liability and commercial property insurance at a discount. Cyber liability insurance is increasingly essential for any business handling customer data. Review coverage annually as revenue and operations scale."
