question,answer
What is the primary market?,"The primary market is where new securities are issued and sold for the first time, with proceeds going directly to the issuing company or government. IPOs and bond issuances are examples of primary market transactions. Investment banks play a key role in primary markets by underwriting new issuances and distributing them to investors."
What is a blue chip stock?,"Blue chip stocks are shares of large, well-established, financially stable companies with a long history of reliable performance and often dividend payments. Examples include companies like Apple, Johnson & Johnson, and Coca-Cola. Blue chips are considered lower-risk investments compared to smaller companies, though they typically offer less dramatic growth potential."
What is a penny stock?,"Penny stocks are shares of small companies that trade at low prices, typically below $5 per share, often on over-the-counter markets rather than major exchanges. They are highly speculative, with limited liquidity, minimal regulatory requirements, and high susceptibility to manipulation. While they occasionally produce massive gains, the vast majority of penny stock investments result in significant losses."
What is a growth stock?,"Growth stocks are shares of companies expected to grow earnings significantly faster than the overall market, often reinvesting profits rather than paying dividends. Investors pay premium valuations for growth stocks, betting on future earnings potential. Technology companies like Amazon and Tesla were classic growth stocks, characterized by high P/E ratios and rapid revenue expansion."
What is a value stock?,"Value stocks are shares of companies that appear undervalued relative to their fundamentals such as earnings, book value, or cash flow. Value investors seek these stocks believing the market has temporarily mispriced them, creating an opportunity for above-average returns when prices correct. Warren Buffett is the most famous proponent of value investing."
What is a cyclical stock?,"Cyclical stocks belong to companies whose performance is closely tied to the economic cycle, rising during expansions and falling during recessions. Examples include automakers, airlines, steel producers, and luxury goods companies. Investors use cyclical stocks to capitalize on economic upturns but must accept higher volatility and downside risk during economic downturns."
What is a defensive stock?,"Defensive stocks belong to companies that provide essential goods and services that consumers continue to purchase regardless of economic conditions, such as utilities, healthcare, and consumer staples. They tend to be more stable during market downturns, making them attractive for risk-averse investors. Examples include companies like Procter & Gamble, Duke Energy, and Johnson & Johnson."
What is a sector?,"A sector is a segment of the economy comprising companies that operate in similar businesses or share similar characteristics. The Global Industry Classification Standard (GICS) divides the market into 11 sectors including technology, healthcare, financials, and energy. Sector analysis helps investors identify opportunities and manage portfolio exposure to different economic forces."
What is a benchmark?,"A benchmark is a standard against which the performance of a portfolio or investment strategy is measured, typically a market index like the S&P 500 or Bloomberg Aggregate Bond Index. Comparing returns to a benchmark helps investors evaluate whether active management adds value. Most actively managed funds fail to consistently beat their benchmark after fees over long periods."
What is alpha?,"Alpha measures an investment's performance relative to a benchmark index after adjusting for risk, representing the value added (or subtracted) by an investment manager. A positive alpha indicates the portfolio outperformed the benchmark; a negative alpha indicates underperformance. Generating consistent positive alpha is extremely difficult, which is why many investors favor passive index investing."
What is beta?,"Beta measures the volatility of an investment relative to the overall market, with the market having a beta of 1.0. A beta above 1 means the stock is more volatile than the market; below 1 means less volatile. Beta is used in the Capital Asset Pricing Model (CAPM) to estimate the expected return of an investment given its systematic risk."
What is the Sharpe ratio?,"The Sharpe ratio measures risk-adjusted return by dividing the excess return of a portfolio (above the risk-free rate) by its standard deviation. A higher Sharpe ratio indicates better return per unit of risk taken. It is one of the most widely used metrics for comparing the risk-adjusted performance of different portfolios or strategies."
What is standard deviation in investing?,"Standard deviation measures the dispersion of investment returns around their mean, indicating how much returns vary from the average. Higher standard deviation means greater volatility and therefore higher risk. Investors use standard deviation alongside expected return to assess whether the potential reward justifies the risk of a particular investment."
What is correlation in investing?,"Correlation measures the degree to which two assets move in relation to each other, ranging from -1 (perfectly inverse) to +1 (perfectly synchronized). Low or negative correlation between assets is the foundation of effective diversification, as assets that move differently can offset each other's losses. Modern portfolio theory relies heavily on correlation to construct efficient portfolios."
What is covariance in investing?,"Covariance measures how two assets move together, indicating whether they tend to increase and decrease simultaneously. Positive covariance means assets move in the same direction; negative covariance means they move in opposite directions. Covariance is used alongside standard deviation in portfolio optimization to minimize overall portfolio risk for a given level of expected return."
What is price discovery?,"Price discovery is the process by which markets determine the price of an asset through the interaction of buyers and sellers. Supply, demand, information, and competitive bidding continuously update prices in real time. Efficient price discovery ensures that market prices reflect all available information, which is the foundation of the efficient market hypothesis and the economic rationale for having liquid, transparent markets."
What is market liquidity?,"Market liquidity describes how easily an asset can be bought or sold at a stable price without causing a significant price movement. Highly liquid markets have many active buyers and sellers, tight bid-ask spreads, and deep order books. Illiquid markets can force sellers to accept steep discounts in times of stress, which is why liquidity risk is a critical consideration for both individual investors and financial institutions."
What is a financial crisis?,"A financial crisis is a sharp disruption to the financial system characterized by collapsing asset prices, credit freezes, bank failures, and severe economic contraction. Crises often stem from excessive leverage, asset bubbles, and systemic risk built up during periods of prolonged optimism. Historical examples include the Great Depression (1929), the Asian financial crisis (1997), and the Global Financial Crisis (2008)."
What is systemic risk?,"Systemic risk is the risk that the failure of one financial institution or market segment can cascade across the entire financial system, threatening broader economic stability. It arises from the high interconnectedness of banks, counterparties, and financial markets. The 2008 crisis illustrated systemic risk clearly when the collapse of Lehman Brothers triggered a global credit freeze affecting unrelated industries worldwide."
What is moral hazard in finance?,"Moral hazard occurs when one party takes on more risk because they know another party will bear the consequences of that risk. In finance, it commonly arises when banks engage in reckless lending knowing they may be bailed out by governments (the too-big-to-fail problem). Insurance also creates moral hazard when policyholders take less care because losses are covered by the insurer."
What is adverse selection?,"Adverse selection occurs when one party to a transaction has better information than the other, leading to a pool of counterparties skewed toward higher-risk participants. In insurance, people who know they are high-risk are more likely to buy coverage, raising costs for everyone. In lending, if rates are raised to compensate for risk, the safest borrowers exit the pool, leaving only riskier borrowers—a vicious cycle described by George Akerlof in his famous lemons paper."
What is information asymmetry in markets?,"Information asymmetry exists when one party to a transaction has more or better information than the other, creating an uneven playing field. It is a core concept in financial economics explaining why markets can be inefficient and why prices sometimes deviate from fundamental values. Corporate insiders know more than outside investors, lenders know less than borrowers, and sellers often know more about product quality than buyers, all contributing to potential mispricing."
What is the principal-agent problem?,"The principal-agent problem arises when an agent (such as a corporate manager) is empowered to act on behalf of a principal (such as shareholders) but has different interests or incentives. Managers may prioritize their own compensation, prestige, or job security over maximizing shareholder value. Solutions include performance-based compensation, independent board oversight, and robust disclosure requirements to align incentives between management and owners."
What is a bubble (asset price bubble)?,"An asset price bubble occurs when the price of an asset rises far above its fundamental value, driven by speculative buying and self-reinforcing optimism. Bubbles are sustained as rising prices attract more buyers, but they inevitably burst when sentiment shifts or credit contracts. Famous examples include the Dutch tulip mania (1637), the dot-com bubble (1999-2000), and the U.S. housing bubble (2005-2007)."
What is a Ponzi scheme?,"A Ponzi scheme is a fraudulent investment operation that pays returns to early investors using money from newer investors rather than from legitimate business profits. The scheme collapses when it can no longer attract enough new capital to pay existing participants. Bernie Madoff ran history's largest Ponzi scheme, defrauding investors of approximately $65 billion before his arrest in 2008."
What is market manipulation?,"Market manipulation involves deliberately distorting the price or trading volume of a security to deceive investors and profit unfairly. Common forms include pump-and-dump schemes (artificially inflating a price before selling), wash trading (creating false volume), and spoofing (placing large orders with no intention of executing to mislead other traders). Market manipulation is illegal and subject to severe civil and criminal penalties."
What is insider trading?,"Insider trading refers to buying or selling a company's securities based on material, non-public information obtained through a position of trust. It is illegal because it undermines market fairness and erodes investor confidence. Legal insider trading occurs when corporate insiders transact in their own company's shares and report those trades to regulators through SEC Form 4 filings within two business days."
What are fiduciary duties?,"Fiduciary duties are legal obligations requiring a person or institution to act solely in the best interests of another party, placing the other's interests above their own. In finance, registered investment advisers owe a fiduciary duty to their clients, requiring them to avoid conflicts of interest and provide suitable advice. This is a higher standard than the suitability standard historically required of broker-dealers."
What is a prospectus?,"A prospectus is a formal legal document required by the SEC that provides details about a new investment offering, including the company's business, financial statements, risk factors, management team, and intended use of proceeds. It allows potential investors to make informed decisions before purchasing securities. The preliminary prospectus is called a red herring; the final, priced version is filed with the SEC before shares are sold."
What is an annual report (10-K)?,"The 10-K is a comprehensive annual report filed by public companies with the SEC, containing audited financial statements, management discussion and analysis (MD&A), business description, risk factors, and corporate governance information. It provides the most complete public picture of a company's financial health and competitive position. Reading the MD&A and risk factors sections is a foundational step in deep fundamental analysis."
What is a quarterly report (10-Q)?,"The 10-Q is an unaudited quarterly financial report public companies must file with the SEC within 45 days of each of the first three fiscal quarter-ends. It includes condensed financial statements, management commentary on performance, and updates on material risks and legal proceedings. Analysts track 10-Q filings throughout the year to monitor revenue trends, margin shifts, and any changes in management guidance."
What is book value per share?,"Book value per share is calculated by dividing total shareholders' equity (total assets minus total liabilities) by the number of shares outstanding. It represents the theoretical per-share liquidation value if all assets were sold and all liabilities paid off. Comparing market price to book value per share yields the price-to-book (P/B) ratio, a foundational metric in value investing."
What is return on assets (ROA)?,"Return on assets measures how efficiently a company generates profit from its total asset base, calculated as net income divided by average total assets. A higher ROA relative to industry peers indicates more productive use of capital and superior operational management. ROA is particularly useful for comparing banks and capital-intensive businesses where asset deployment directly drives profitability."
What is return on invested capital (ROIC)?,"ROIC measures how efficiently a company generates operating profit from all invested capital (debt and equity combined), calculated as net operating profit after tax (NOPAT) divided by invested capital. It is considered one of the most complete profitability metrics because it accounts for the total cost of all funding sources. Companies consistently earning ROIC above their weighted average cost of capital (WACC) are creating shareholder value."
What is operating margin?,"Operating margin measures the percentage of revenue remaining after subtracting all operating expenses (including COGS and SG&A but before interest and taxes), calculated as operating income divided by revenue. It reflects a company's core business profitability independent of financing and tax strategies. Expanding operating margins over time signal improving pricing power, cost discipline, or operating leverage as revenue scales."
What is net profit margin?,"Net profit margin is the percentage of revenue that remains as net income after all expenses, interest, and taxes, calculated as net income divided by total revenue. It is the ultimate bottom-line profitability metric indicating how much of each revenue dollar the company actually retains. Significant differences in net margin among competitors in the same industry reveal differences in cost structure, debt load, and tax efficiency."
What is enterprise value?,"Enterprise value (EV) is the total theoretical acquisition cost of a business, calculated as market capitalization plus total debt minus cash and cash equivalents. It represents what a buyer would actually pay to acquire the entire enterprise and take on its debt obligations. EV is used in valuation multiples like EV/EBITDA and EV/Revenue to compare companies with different capital structures on an apples-to-apples basis."
What is price-to-book ratio?,"The price-to-book (P/B) ratio divides the current stock price by book value per share, measuring how much investors pay relative to a company's net asset value. A P/B below 1.0 means the market values the company at less than its recorded net assets, which may signal undervaluation or serious underlying problems. P/B is most useful for valuing asset-heavy businesses like banks, insurers, and industrial companies."
What is price-to-sales ratio?,"The price-to-sales (P/S) ratio divides a company's market capitalization by its annual revenue, providing a valuation metric useful for companies that are not yet profitable. It avoids the distortions of earnings manipulation and is particularly popular in early-stage technology analysis. A lower P/S suggests cheaper valuation relative to revenue, though margins and growth trajectory must also be considered."
What is EV/EBITDA ratio?,"The EV/EBITDA ratio divides enterprise value by EBITDA to assess how expensive a company is relative to its operational cash earnings. It is one of the most widely used acquisition valuation multiples because it is capital-structure neutral and less affected by differences in depreciation policies across companies. Lower EV/EBITDA relative to industry peers generally indicates a more attractively priced company."
What is dividend payout ratio?,"The dividend payout ratio is the proportion of net earnings distributed to shareholders as dividends, calculated as dividends per share divided by earnings per share. A ratio above 80-90% may be unsustainable and could indicate a dividend cut is coming if earnings decline. A low payout ratio suggests the company retains substantial earnings for reinvestment and has significant capacity to grow dividends over time."
What is ex-dividend date?,"The ex-dividend date is the first day on which a stock trades without entitlement to the next declared dividend. Investors who buy shares on or after the ex-date do not receive that dividend. Stock prices typically fall by approximately the dividend amount on the ex-date as the value of the upcoming payment is no longer embedded in the share price."
What is record date for dividends?,"The record date is the official date a company uses to determine which shareholders are on the books and eligible to receive a declared dividend. Due to the T+1 settlement cycle for U.S. equities, the ex-dividend date falls one business day before the record date, meaning buyers must purchase shares before the ex-date to appear on the shareholder register by the record date."
What is dilution in stocks?,"Dilution occurs when a company issues new shares, reducing the ownership percentage and earnings-per-share attributable to existing shareholders. Common causes include stock option exercises, convertible security conversions, secondary offerings, and equity compensation grants. Significant dilution can erode per-share value even when total company earnings grow, which is why analysts track diluted EPS and the fully diluted share count."
What is a secondary offering?,"A secondary offering is when an already-public company issues additional new shares to the public to raise capital. It is distinct from a secondary market transaction where investors trade existing shares among themselves. While secondary offerings provide companies with growth capital, they dilute existing shareholders and often cause a short-term dip in stock price."
What is a rights offering?,"A rights offering gives existing shareholders the right to purchase additional new shares at a discount to the current market price, in proportion to their existing holdings. It allows companies to raise equity capital while giving current shareholders the opportunity to maintain their ownership percentage. Shareholders who do not exercise their rights will be diluted but can typically sell the rights in the open market."
What is a buyback (share repurchase)?,"A share repurchase occurs when a company uses its cash to buy back its own outstanding shares from the open market, reducing total shares outstanding. Buybacks increase earnings per share and return capital to shareholders more tax-efficiently than dividends (since shareholders control the timing of gains). Critics argue buybacks can be poorly timed and may be prioritized over long-term investment in employees, research, or capital expenditures."
What is accretion vs dilution in M&A?,"In M&A, a transaction is accretive if it increases the acquirer's earnings per share post-closing and dilutive if it decreases EPS. The analysis compares the earnings yield of the acquired company to the after-tax cost of the acquisition funding. Stock-funded deals are often dilutive while all-cash deals at low borrowing costs can be accretive, and this calculus significantly influences how boards structure transactions."
What is goodwill on a balance sheet?,"Goodwill is an intangible asset created when a company acquires another for more than the fair value of its identifiable net assets. It represents the premium paid for brand reputation, customer relationships, workforce, and expected synergies. Under current accounting rules goodwill is not amortized but must be tested annually for impairment; a goodwill write-down signals that an acquisition is not generating the expected returns."
What is intangible assets?,"Intangible assets are non-physical assets with economic value, including patents, trademarks, brand names, customer lists, software, and non-compete agreements. Separately identified intangibles acquired in a business combination are valued and amortized over their estimated useful lives. In the modern knowledge economy, intangible assets often represent the majority of a company's true value, even though much of this value is absent from the balance sheet."
What is amortization of intangibles?,"Amortization of intangibles is the systematic expensing of acquired intangible assets over their estimated useful lives on the income statement. Common examples include amortizing customer relationships over 7-10 years and developed technology over 3-7 years following an acquisition. Many analysts add back intangible amortization to reported earnings to calculate adjusted EPS, arguing it is a non-cash accounting charge unrelated to current business performance."
What is deferred revenue?,"Deferred revenue (unearned revenue) is a balance sheet liability representing cash collected from customers for goods or services not yet delivered. It is recognized as revenue only when the performance obligation is satisfied. Growing deferred revenue is typically a positive signal indicating strong advance commitments, and is a key metric in subscription-based businesses like software-as-a-service companies."
What is accounts receivable turnover?,"Accounts receivable turnover measures how many times per year a company collects its average accounts receivable balance, calculated as net credit sales divided by average accounts receivable. A higher ratio indicates efficient credit and collection policies. Declining turnover over time can signal customers are taking longer to pay, potentially indicating deteriorating credit quality among customers or aggressive revenue recognition practices."
What is inventory turnover?,"Inventory turnover measures how many times a company sells and replaces its inventory over a period, calculated as cost of goods sold divided by average inventory. Higher turnover signals strong demand and efficient inventory management. Declining inventory turnover can indicate slowing sales, excess inventory buildup, or obsolescence risk, all of which can pressure gross margins and cash flow."
What is days sales outstanding (DSO)?,"Days sales outstanding measures the average number of days it takes a company to collect payment after a sale is made, calculated as accounts receivable divided by average daily revenue. Lower DSO means faster cash collection and stronger working capital efficiency. Rising DSO can signal customer payment difficulties, aggressive revenue recognition, or competitive pressure forcing more lenient payment terms."
What is the cash conversion cycle?,"The cash conversion cycle (CCC) measures the number of days between a company paying cash for inventory and receiving cash from customers, calculated as days inventory outstanding plus days sales outstanding minus days payable outstanding. A shorter or negative CCC is a competitive advantage, as it means the company collects from customers before paying suppliers. Amazon's historically negative CCC has been a key driver of its ability to self-fund rapid growth."
What is financial leverage ratio?,"The financial leverage ratio measures the extent to which a company uses debt to finance its assets, commonly expressed as total assets divided by shareholders' equity (the equity multiplier in DuPont analysis). High leverage amplifies returns in good times but increases the risk of financial distress during downturns. Excessive leverage was a primary driver of the 2008 financial crisis when major financial institutions maintained leverage ratios of 25-30 times equity."
